# section=2
# run_id=H
# param_name=lam3
# param_value=2lam0
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=2.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
2.9928469242e+02 8.9785407725e+02 7.2326694958e+01 1.3500484723e+01 8.7099901436e+01 1.0971155494e+02 -4.7513537193e+01 5.4855777472e+01 3.2244123964e+01 9.9665589376e+06 2.5906477797e+06 8.6354925989e+05 7.6537466496e+08 1.8609744539e-02 -5.9161249559e+08 2SC 1 2.6432535505e-06
3.0021459227e+02 9.0064377682e+02 6.8406823340e+01 1.4658485347e+01 9.4570873206e+01 1.2073392000e+02 -4.7716210035e+01 6.0366959999e+01 3.4203913207e+01 1.2587776016e+07 3.0286749455e+06 1.0095583152e+06 8.9666463789e+08 2.6086736874e-02 -5.9423371267e+08 2SC 1 2.7806049498e-05
3.0114449213e+02 9.0343347639e+02 6.3786552187e+01 1.6027028224e+01 1.0340018209e+02 1.3274603353e+02 -4.8329312101e+01 6.6373016764e+01 3.7027165327e+01 1.5599287735e+07 3.3554273622e+06 1.1184757874e+06 9.9486918115e+08 2.9362646682e-02 -5.9724522439e+08 2SC 1 1.7426164769e-05
3.0207439199e+02 9.0622317597e+02 6.3763335327e+01 1.6029409588e+01 1.0341554573e+02 1.3336013995e+02 -4.7954491923e+01 6.6680069973e+01 3.6735475756e+01 1.8828198865e+07 3.7399735911e+06 1.2466578637e+06 1.1109220497e+09 2.9114362680e-02 -6.0047413552e+08 2SC 1 2.0991431837e-05
3.0300429185e+02 9.0901287554e+02 5.7445787952e+01 1.7798650854e+01 1.1483000551e+02 1.4782802046e+02 -4.8895263478e+01 7.3914010228e+01 4.0915995280e+01 2.2554889549e+07 4.1443717499e+06 1.3814572500e+06 1.2332075377e+09 5.5535357497e-02 -6.0420082620e+08 2SC 1 3.1487601694e-05
3.0393419170e+02 9.1180257511e+02 5.6111088439e+01 1.7987812834e+01 1.1605040538e+02 1.5074820822e+02 -4.8182203964e+01 7.5374104110e+01 4.0676301271e+01 2.6535900259e+07 4.3385420735e+06 1.4461806912e+06 1.2920953780e+09 5.8733857290e-02 -6.0818183691e+08 2SC 1 1.2075008703e-05
3.0486409156e+02 9.1459227468e+02 5.5983195617e+01 1.7946813576e+01 1.1578589404e+02 1.5140532064e+02 -4.7601624048e+01 7.5702660319e+01 4.0083233717e+01 3.0623708856e+07 4.6361938273e+06 1.5453979424e+06 1.3827853106e+09 5.3313846869e-02 -6.1226964551e+08 2SC 1 8.5111953859e-06
3.0579399142e+02 9.1738197425e+02 5.2146268757e+01 1.8986557682e+01 1.2249392053e+02 1.5933503619e+02 -4.8188789361e+01 7.9667518093e+01 4.2826402439e+01 3.5158292213e+07 4.8834084972e+06 1.6278028324e+06 1.4581586839e+09 6.3938443241e-02 -6.1680422887e+08 2SC 1 2.2577182804e-05
3.0672389127e+02 9.2017167382e+02 5.2121700475e+01 1.8993920975e+01 1.2254142565e+02 1.5991714693e+02 -4.7890945396e+01 7.9958573465e+01 4.2582852181e+01 3.9705870582e+07 5.1036553459e+06 1.7012184486e+06 1.5257071568e+09 6.1621698436e-02 -6.2135180724e+08 2SC 1 6.5839768100e-05
3.0765379113e+02 9.2296137339e+02 4.6500000000e+01 2.0000000000e+01 1.2903225806e+02 1.6940554989e+02 -4.7329420068e+01 8.4702774944e+01 4.4329483120e+01 4.4650068965e+07 5.4025910933e+06 1.8008636978e+06 1.6174775628e+09 1.1253801154e-01 -6.2629600562e+08 2SC 1 5.7374573013e-06
