# section=2
# run_id=F
# param_name=lamdelta
# param_value=lam0div2
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.5000
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
2.9184549356e+02 8.7553648069e+02 8.2972547095e+01 1.0053209447e+01 6.4859415786e+01 7.2366367052e+01 -5.0493139049e+01 3.6183183526e+01 2.8676232260e+01 5.3209400704e+06 1.1736720612e+06 3.9122402039e+05 3.3720996190e+08 2.5115028931e-02 -5.8696687672e+08 2SC 1 1.9474949618e-05
2.9277539342e+02 8.7832618026e+02 8.2972547095e+01 1.0053209447e+01 6.4859415786e+01 7.2935831868e+01 -4.9891518508e+01 3.6467915934e+01 2.8391499852e+01 6.4375597658e+06 1.3394354149e+06 4.4647847164e+05 3.8571617080e+08 2.1212457453e-02 -5.8808349642e+08 2SC 1 1.9570127104e-05
2.9370529328e+02 8.8111587983e+02 7.9013950163e+01 1.2034762053e+01 7.7643626149e+01 8.8625070623e+01 -5.2844424335e+01 4.4312535312e+01 3.3331090837e+01 7.8120216719e+06 1.5937420341e+06 5.3124734472e+05 4.6027844987e+08 2.8100051397e-02 -5.8945795833e+08 2SC 1 6.5791562454e-06
2.9463519313e+02 8.8390557940e+02 7.8921832649e+01 1.2219199251e+01 7.8833543552e+01 9.0014289218e+01 -5.3107680534e+01 4.5007144609e+01 3.3826398943e+01 9.4016007449e+06 1.7521500141e+06 5.8405000470e+05 5.0684345706e+08 3.0297368465e-02 -5.9104753740e+08 2SC 1 8.7515073228e-06
2.9556509299e+02 8.8669527897e+02 7.8577421152e+01 1.2489163732e+01 8.0575249886e+01 9.2171034227e+01 -5.3392871315e+01 4.6085517114e+01 3.4489732772e+01 1.1070669767e+07 1.9806025297e+06 6.6020084324e+05 5.7432630111e+08 2.5592263024e-02 -5.9271660642e+08 2SC 1 9.7576888026e-06
2.9649499285e+02 8.8948497854e+02 7.5951543552e+01 1.3416220171e+01 8.6556259166e+01 1.0077980704e+02 -5.3420550291e+01 5.0389903519e+01 3.6166355647e+01 1.3085124763e+07 2.2370127780e+06 7.4567092599e+05 6.5017796284e+08 2.9089873119e-02 -5.9473106142e+08 2SC 1 5.1090168650e-06
2.9742489270e+02 8.9227467811e+02 7.4067132703e+01 1.3827574261e+01 8.9210156522e+01 1.0618388488e+02 -5.2234165617e+01 5.3091942438e+01 3.6118214084e+01 1.5231065491e+07 2.4672093988e+06 8.2240313293e+05 7.1857842522e+08 3.8423548912e-02 -5.9687700215e+08 2SC 1 3.1472005916e-05
2.9835479256e+02 8.9506437768e+02 7.1834259926e+01 1.4769036175e+01 9.5284104357e+01 1.1359872175e+02 -5.3171610013e+01 5.6799360877e+01 3.8484743480e+01 1.7673640097e+07 2.6532272018e+06 8.8440906727e+05 7.7392941132e+08 1.0334758141e-01 -5.9931957675e+08 2SC 1 5.1957530585e-05
2.9928469242e+02 8.9785407725e+02 7.1695067105e+01 1.4897157338e+01 9.6110692505e+01 1.1478088174e+02 -5.3139326250e+01 5.7390440871e+01 3.8720251634e+01 2.0165536682e+07 2.7200668719e+06 9.0668895731e+05 7.9390884044e+08 1.1091556736e-01 -6.0181147334e+08 2SC 1 2.6204466552e-06
3.0021459227e+02 9.0064377682e+02 7.0821633658e+01 1.5785839176e+01 1.0184412372e+02 1.1928168381e+02 -5.5542146355e+01 5.9640841904e+01 4.2203281812e+01 2.2732419687e+07 3.1613819107e+06 1.0537939702e+06 9.2636056165e+08 2.1263062506e-02 -6.0437835634e+08 2SC 1 2.1483351257e-05
3.0114449213e+02 9.0343347639e+02 6.7504816016e+01 1.5825796770e+01 1.0210191465e+02 1.2585516274e+02 -5.1404310045e+01 6.2927581369e+01 3.9174333279e+01 2.6045073855e+07 3.6350196524e+06 1.2116732175e+06 1.0686210733e+09 8.0963823845e-02 -6.0769101051e+08 2SC 1 2.7244701584e-05
3.0207439199e+02 9.0622317597e+02 6.2320629139e+01 1.7393513025e+01 1.1221621306e+02 1.3877739416e+02 -5.2088785471e+01 6.9388697081e+01 4.2827515980e+01 2.9492828197e+07 3.7546477784e+06 1.2515492595e+06 1.1046901166e+09 8.6272462664e-02 -6.1113876485e+08 2SC 1 3.0378861257e-05
3.0300429185e+02 9.0901287554e+02 6.2320629139e+01 1.7393513025e+01 1.1221621306e+02 1.3933588305e+02 -5.1728991347e+01 6.9667941526e+01 4.2548271535e+01 3.3027966719e+07 3.9126203375e+06 1.3042067792e+06 1.1525127879e+09 7.4501378062e-02 -6.1467390337e+08 2SC 1 2.7586995567e-05
3.0393419170e+02 9.1180257511e+02 6.0027559988e+01 1.8044970513e+01 1.1641916460e+02 1.4489803255e+02 -5.1769128918e+01 7.2449016275e+01 4.3970148322e+01 3.6769518381e+07 4.0768688468e+06 1.3589562823e+06 1.2023303192e+09 6.6396100385e-02 -6.1841545503e+08 2SC 1 5.4516233976e-05
3.0486409156e+02 9.1459227468e+02 5.9917617953e+01 1.8011920680e+01 1.1620593987e+02 1.4555519370e+02 -5.1197785679e+01 7.2777596852e+01 4.3428343018e+01 4.0610126234e+07 4.3105334817e+06 1.4368444939e+06 1.2735167478e+09 5.1529586023e-02 -6.2225606289e+08 2SC 1 2.4451695645e-05
3.0579399142e+02 9.1738197425e+02 5.5284633515e+01 1.9107143746e+01 1.2327189514e+02 1.5514743604e+02 -5.1024021966e+01 7.7573718020e+01 4.5698177115e+01 4.4786247317e+07 4.5920447380e+06 1.5306815793e+06 1.3594334419e+09 6.7091001357e-02 -6.2643218397e+08 2SC 1 2.9841518776e-05
3.0672389127e+02 9.2017167382e+02 5.5024966938e+01 1.9132360936e+01 1.2343458668e+02 1.5610537949e+02 -5.0587436180e+01 7.8052689743e+01 4.5381896941e+01 4.9150409724e+07 4.7725039267e+06 1.5908346422e+06 1.4146905658e+09 8.1178800110e-02 -6.3079634638e+08 2SC 1 4.2594900803e-05
3.0765379113e+02 9.2296137339e+02 5.3162554876e+01 1.9508313548e+01 1.2586008741e+02 1.5992907029e+02 -5.0186681015e+01 7.9964535145e+01 4.5895552264e+01 5.3662148754e+07 4.9487222801e+06 1.6495740934e+06 1.4688310220e+09 8.7644126414e-02 -6.3530808541e+08 2SC 1 3.8350823179e-05
3.0858369099e+02 9.2575107296e+02 5.1644073910e+01 1.9874171456e+01 1.2822046101e+02 1.6315503013e+02 -5.0049108134e+01 8.1577515067e+01 4.6642945940e+01 5.8354042004e+07 5.1147920887e+06 1.7049306962e+06 1.5199873794e+09 8.4009581241e-02 -6.3999997866e+08 2SC 1 3.0880672312e-05
