# section=2
# run_id=B
# param_name=gdelta
# param_value=2.5g
# m_delta_mev=500.0
# g_delta_factor=2.5000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
2.9184549356e+02 8.7553648069e+02 8.3810127825e+01 8.3072233165e+00 6.6993736424e+01 6.9135423662e+01 -4.9948915804e+01 3.4567711831e+01 3.2426024593e+01 6.9921647338e+06 1.3893829832e+06 4.6312766107e+05 3.9849299774e+08 1.7412833609e-02 -5.8863810139e+08 2SC 1 1.0891924229e-05
2.9277539342e+02 8.7832618026e+02 7.9827958325e+01 9.8770886985e+00 7.9653941117e+01 8.4239887379e+01 -5.1483416319e+01 4.2119943689e+01 3.7533997428e+01 8.5578418072e+06 1.6508797705e+06 5.5029325683e+05 4.7477913249e+08 1.5874938079e-01 -5.9020377846e+08 2SC 1 7.2327728281e-06
2.9370529328e+02 8.8111587983e+02 7.8115201804e+01 1.0359990044e+01 8.3548306810e+01 9.0055847732e+01 -5.0887352439e+01 4.5027923866e+01 3.8520382944e+01 1.0062470459e+07 1.6801531979e+06 5.6005106597e+05 4.8340741729e+08 1.5426088066e-01 -5.9170840711e+08 2SC 1 2.7430351175e-05
2.9463519313e+02 8.8390557940e+02 7.8115201804e+01 1.0359990044e+01 8.3548306810e+01 9.0651204212e+01 -5.0389281675e+01 4.5325602106e+01 3.8222704704e+01 1.1682590244e+07 1.8604045602e+06 6.2013485338e+05 5.3645806664e+08 2.8288053177e-02 -5.9332852690e+08 2SC 1 1.9380558691e-06
2.9556509299e+02 8.8669527897e+02 7.6862575437e+01 1.1020085196e+01 8.8871654806e+01 9.6042152582e+01 -5.1536468104e+01 4.8021076291e+01 4.0850578515e+01 1.3522450327e+07 2.1079068823e+06 7.0263562745e+05 6.0950124337e+08 2.9458819897e-02 -5.9516838698e+08 2SC 1 7.1879283220e-06
2.9649499285e+02 8.8948497854e+02 7.2622042163e+01 1.2063443976e+01 9.7285838517e+01 1.0819339005e+02 -5.0513325310e+01 5.4096695024e+01 4.3189143493e+01 1.5602874861e+07 2.3201068684e+06 7.7336895613e+05 6.7229719449e+08 4.1388264405e-02 -5.9724881151e+08 2SC 1 2.1992111905e-05
2.9742489270e+02 8.9227467811e+02 7.2622042163e+01 1.2063443976e+01 9.7285838517e+01 1.0878514913e+02 -5.0083247636e+01 5.4392574565e+01 4.2893263951e+01 1.7837384417e+07 2.4783110220e+06 8.2610367401e+05 7.1927400540e+08 5.5162752348e-02 -5.9948332107e+08 2SC 1 4.3221233802e-05
2.9835479256e+02 8.9506437768e+02 7.1034488176e+01 1.2348666711e+01 9.9586021865e+01 1.1321604252e+02 -4.9063311615e+01 5.6608021261e+01 4.2978000604e+01 2.0212036990e+07 2.6081416024e+06 8.6938053413e+05 7.5793950976e+08 5.1246188570e-02 -6.0185797364e+08 2SC 1 3.5137508505e-05
2.9928469242e+02 8.9785407725e+02 6.9266057409e+01 1.2551015454e+01 1.0121786657e+02 1.1767200099e+02 -4.7539895653e+01 5.8836000497e+01 4.2381866068e+01 2.2688005423e+07 2.9044275272e+06 9.6814250906e+05 8.4656269370e+08 3.5818580878e-02 -6.0433394208e+08 2SC 1 2.1832770193e-05
3.0021459227e+02 9.0064377682e+02 6.6764092338e+01 1.3501115641e+01 1.0887996485e+02 1.2527652298e+02 -4.8684499544e+01 6.2638261489e+01 4.6241703359e+01 2.5613690474e+07 3.1371465759e+06 1.0457155253e+06 9.1620348971e+08 7.7212168890e-02 -6.0725962713e+08 2SC 1 6.7034991014e-05
3.0114449213e+02 9.0343347639e+02 6.6705984849e+01 1.3489365068e+01 1.0878520216e+02 1.2593109829e+02 -4.8196186088e+01 6.2965549143e+01 4.5819653019e+01 2.8522469727e+07 3.2409588490e+06 1.0803196163e+06 9.4747443688e+08 7.8815495243e-02 -6.1016840638e+08 2SC 1 8.9365697058e-06
3.0207439199e+02 9.0622317597e+02 6.3181236046e+01 1.3969460595e+01 1.1265694028e+02 1.3377733246e+02 -4.6354572900e+01 6.6888666231e+01 4.5768274051e+01 3.1641224814e+07 3.4433945203e+06 1.1477981734e+06 1.0085200813e+09 4.6290575886e-02 -6.1328716147e+08 2SC 1 4.1792766150e-07
3.0300429185e+02 9.0901287554e+02 6.4274484851e+01 1.4104073930e+01 1.1374253169e+02 1.3279563370e+02 -4.7615486555e+01 6.6397816849e+01 4.7344714841e+01 3.4926493871e+07 3.7160697978e+06 1.2386899326e+06 1.0910586037e+09 5.1220011398e-02 -6.1657243052e+08 2SC 1 9.2386202609e-06
3.0393419170e+02 9.1180257511e+02 6.0615867172e+01 1.4788355260e+01 1.1926092952e+02 1.4096268523e+02 -4.6633513086e+01 7.0481342617e+01 4.8779586902e+01 3.8552370361e+07 3.9166909138e+06 1.3055636379e+06 1.1518639167e+09 8.0357317567e-02 -6.2019830701e+08 2SC 1 1.8338059436e-05
3.0486409156e+02 9.1459227468e+02 5.8854922344e+01 1.5225148836e+01 1.2278345836e+02 1.4522328409e+02 -4.6468898880e+01 7.2611642047e+01 5.0171816309e+01 4.2210754512e+07 4.0448538702e+06 1.3482846234e+06 1.1909199461e+09 8.3058639694e-02 -6.2385669117e+08 2SC 1 1.6185516119e-06
3.0579399142e+02 9.1738197425e+02 5.7024692281e+01 1.5466079758e+01 1.2472644966e+02 1.4907864756e+02 -4.5548931748e+01 7.4539323778e+01 5.0187125885e+01 4.6074988432e+07 4.2323853024e+06 1.4107951008e+06 1.2481630064e+09 6.8103550314e-02 -6.2772092509e+08 2SC 1 2.7068850224e-05
3.0672389127e+02 9.2017167382e+02 5.7024692281e+01 1.5466079758e+01 1.2472644966e+02 1.4963297091e+02 -4.5232514633e+01 7.4816485453e+01 4.9909964210e+01 5.0082143486e+07 4.4227489324e+06 1.4742496441e+06 1.3064806192e+09 7.2821131667e-02 -6.3172808014e+08 2SC 1 8.6985333618e-06
