# pipeline=quark_stars
# construction=without_maxwell
# m_sigma_mev=500.000000
# units=chemical potentials and sigma in MeV; densities in fm^-3; pressure and energy density in GeV fm^-3
# B0_mev4=4.033789244638e+08
# B0_gev_fm3=5.249933385925e-02
# B_mev4=0.000000000000e+00
# B_gev_fm3=0.000000000000e+00
# B_1_4_mev=0.000000
# columns=mu_u_mev mu_d_mev mu_e_mev sigma_mev constituent_mass_mev n_u_fm-3 n_d_fm-3 n_e_fm-3 n_B_fm-3 pressure_gev_fm-3 energy_density_gev_fm-3
2.704e+02 3.096e+02 3.916e+01 5.731e+01 1.849e+02 1.013e-01 2.019e-01 2.639e-04 1.011e-01 -1.673e-03 9.159e-02
2.703e+02 3.096e+02 3.933e+01 5.711e+01 1.842e+02 1.020e-01 2.031e-01 2.673e-04 1.017e-01 -1.687e-03 9.213e-02
2.701e+02 3.096e+02 3.950e+01 5.690e+01 1.836e+02 1.026e-01 2.043e-01 2.708e-04 1.023e-01 -1.700e-03 9.268e-02
2.699e+02 3.096e+02 3.966e+01 5.670e+01 1.829e+02 1.032e-01 2.056e-01 2.742e-04 1.029e-01 -1.714e-03 9.323e-02
2.698e+02 3.096e+02 3.983e+01 5.649e+01 1.822e+02 1.038e-01 2.068e-01 2.777e-04 1.035e-01 -1.728e-03 9.378e-02
2.696e+02 3.096e+02 4.000e+01 5.629e+01 1.816e+02 1.044e-01 2.080e-01 2.812e-04 1.042e-01 -1.741e-03 9.433e-02
2.695e+02 3.096e+02 4.016e+01 5.608e+01 1.809e+02 1.051e-01 2.093e-01 2.847e-04 1.048e-01 -1.754e-03 9.488e-02
2.693e+02 3.097e+02 4.033e+01 5.588e+01 1.803e+02 1.057e-01 2.105e-01 2.883e-04 1.054e-01 -1.767e-03 9.543e-02
2.692e+02 3.097e+02 4.049e+01 5.567e+01 1.796e+02 1.063e-01 2.117e-01 2.918e-04 1.060e-01 -1.780e-03 9.597e-02
2.690e+02 3.097e+02 4.066e+01 5.547e+01 1.789e+02 1.069e-01 2.130e-01 2.954e-04 1.066e-01 -1.793e-03 9.652e-02
2.689e+02 3.097e+02 4.082e+01 5.526e+01 1.783e+02 1.075e-01 2.142e-01 2.990e-04 1.072e-01 -1.806e-03 9.707e-02
2.687e+02 3.097e+02 4.099e+01 5.506e+01 1.776e+02 1.082e-01 2.154e-01 3.026e-04 1.079e-01 -1.818e-03 9.762e-02
2.686e+02 3.097e+02 4.115e+01 5.485e+01 1.769e+02 1.088e-01 2.167e-01 3.063e-04 1.085e-01 -1.830e-03 9.817e-02
2.684e+02 3.098e+02 4.132e+01 5.465e+01 1.763e+02 1.094e-01 2.179e-01 3.100e-04 1.091e-01 -1.842e-03 9.872e-02
2.683e+02 3.098e+02 4.148e+01 5.444e+01 1.756e+02 1.100e-01 2.191e-01 3.136e-04 1.097e-01 -1.854e-03 9.927e-02
2.682e+02 3.098e+02 4.164e+01 5.424e+01 1.750e+02 1.107e-01 2.204e-01 3.174e-04 1.103e-01 -1.865e-03 9.982e-02
2.680e+02 3.098e+02 4.181e+01 5.403e+01 1.743e+02 1.113e-01 2.216e-01 3.211e-04 1.110e-01 -1.876e-03 1.004e-01
2.679e+02 3.098e+02 4.197e+01 5.383e+01 1.736e+02 1.119e-01 2.228e-01 3.249e-04 1.116e-01 -1.888e-03 1.009e-01
2.677e+02 3.099e+02 4.213e+01 5.362e+01 1.730e+02 1.125e-01 2.241e-01 3.286e-04 1.122e-01 -1.898e-03 1.015e-01
2.676e+02 3.099e+02 4.229e+01 5.342e+01 1.723e+02 1.131e-01 2.253e-01 3.324e-04 1.128e-01 -1.909e-03 1.020e-01
2.675e+02 3.099e+02 4.245e+01 5.321e+01 1.717e+02 1.138e-01 2.265e-01 3.363e-04 1.134e-01 -1.919e-03 1.026e-01
2.673e+02 3.099e+02 4.261e+01 5.301e+01 1.710e+02 1.144e-01 2.278e-01 3.401e-04 1.140e-01 -1.930e-03 1.031e-01
2.672e+02 3.100e+02 4.278e+01 5.280e+01 1.703e+02 1.150e-01 2.290e-01 3.440e-04 1.147e-01 -1.939e-03 1.037e-01
2.670e+02 3.100e+02 4.294e+01 5.260e+01 1.697e+02 1.156e-01 2.302e-01 3.478e-04 1.153e-01 -1.949e-03 1.042e-01
2.669e+02 3.100e+02 4.310e+01 5.239e+01 1.690e+02 1.163e-01 2.315e-01 3.518e-04 1.159e-01 -1.958e-03 1.048e-01
2.668e+02 3.100e+02 4.326e+01 5.219e+01 1.684e+02 1.169e-01 2.327e-01 3.557e-04 1.165e-01 -1.967e-03 1.053e-01
2.666e+02 3.101e+02 4.342e+01 5.198e+01 1.677e+02 1.175e-01 2.339e-01 3.596e-04 1.171e-01 -1.976e-03 1.059e-01
2.665e+02 3.101e+02 4.357e+01 5.178e+01 1.670e+02 1.181e-01 2.352e-01 3.636e-04 1.178e-01 -1.985e-03 1.064e-01
2.664e+02 3.101e+02 4.373e+01 5.157e+01 1.664e+02 1.187e-01 2.364e-01 3.676e-04 1.184e-01 -1.993e-03 1.070e-01
2.663e+02 3.101e+02 4.389e+01 5.137e+01 1.657e+02 1.194e-01 2.376e-01 3.716e-04 1.190e-01 -2.001e-03 1.075e-01
2.661e+02 3.102e+02 4.405e+01 5.116e+01 1.650e+02 1.200e-01 2.389e-01 3.756e-04 1.196e-01 -2.009e-03 1.081e-01
2.660e+02 3.102e+02 4.421e+01 5.096e+01 1.644e+02 1.206e-01 2.401e-01 3.797e-04 1.202e-01 -2.016e-03 1.086e-01
2.659e+02 3.102e+02 4.436e+01 5.075e+01 1.637e+02 1.212e-01 2.413e-01 3.837e-04 1.209e-01 -2.023e-03 1.092e-01
2.658e+02 3.103e+02 4.452e+01 5.055e+01 1.631e+02 1.219e-01 2.426e-01 3.878e-04 1.215e-01 -2.030e-03 1.097e-01
2.656e+02 3.103e+02 4.468e+01 5.034e+01 1.624e+02 1.225e-01 2.438e-01 3.919e-04 1.221e-01 -2.036e-03 1.103e-01
2.655e+02 3.104e+02 4.483e+01 5.014e+01 1.617e+02 1.231e-01 2.451e-01 3.961e-04 1.227e-01 -2.042e-03 1.108e-01
2.654e+02 3.104e+02 4.499e+01 4.993e+01 1.611e+02 1.237e-01 2.463e-01 4.002e-04 1.233e-01 -2.048e-03 1.114e-01
2.653e+02 3.104e+02 4.515e+01 4.973e+01 1.604e+02 1.244e-01 2.475e-01 4.044e-04 1.240e-01 -2.054e-03 1.119e-01
2.652e+02 3.105e+02 4.530e+01 4.952e+01 1.598e+02 1.250e-01 2.488e-01 4.086e-04 1.246e-01 -2.059e-03 1.125e-01
2.650e+02 3.105e+02 4.546e+01 4.932e+01 1.591e+02 1.256e-01 2.500e-01 4.128e-04 1.252e-01 -2.063e-03 1.130e-01
2.649e+02 3.105e+02 4.561e+01 4.911e+01 1.584e+02 1.263e-01 2.512e-01 4.170e-04 1.258e-01 -2.068e-03 1.136e-01
2.648e+02 3.106e+02 4.577e+01 4.891e+01 1.578e+02 1.269e-01 2.525e-01 4.213e-04 1.265e-01 -2.072e-03 1.141e-01
2.647e+02 3.106e+02 4.592e+01 4.870e+01 1.571e+02 1.275e-01 2.537e-01 4.255e-04 1.271e-01 -2.075e-03 1.147e-01
2.646e+02 3.107e+02 4.607e+01 4.850e+01 1.564e+02 1.281e-01 2.550e-01 4.298e-04 1.277e-01 -2.078e-03 1.152e-01
2.645e+02 3.107e+02 4.623e+01 4.829e+01 1.558e+02 1.288e-01 2.562e-01 4.341e-04 1.283e-01 -2.081e-03 1.158e-01
2.644e+02 3.108e+02 4.638e+01 4.809e+01 1.551e+02 1.294e-01 2.575e-01 4.385e-04 1.289e-01 -2.083e-03 1.163e-01
2.643e+02 3.108e+02 4.653e+01 4.788e+01 1.545e+02 1.300e-01 2.587e-01 4.428e-04 1.296e-01 -2.085e-03 1.169e-01
2.642e+02 3.108e+02 4.669e+01 4.768e+01 1.538e+02 1.306e-01 2.599e-01 4.472e-04 1.302e-01 -2.087e-03 1.174e-01
2.641e+02 3.109e+02 4.684e+01 4.747e+01 1.531e+02 1.313e-01 2.612e-01 4.516e-04 1.308e-01 -2.088e-03 1.180e-01
2.640e+02 3.109e+02 4.699e+01 4.727e+01 1.525e+02 1.319e-01 2.624e-01 4.560e-04 1.314e-01 -2.089e-03 1.185e-01
2.639e+02 3.110e+02 4.714e+01 4.706e+01 1.518e+02 1.325e-01 2.637e-01 4.604e-04 1.321e-01 -2.089e-03 1.191e-01
2.638e+02 3.110e+02 4.729e+01 4.686e+01 1.512e+02 1.332e-01 2.649e-01 4.648e-04 1.327e-01 -2.089e-03 1.196e-01
2.637e+02 3.111e+02 4.744e+01 4.665e+01 1.505e+02 1.338e-01 2.662e-01 4.693e-04 1.333e-01 -2.088e-03 1.202e-01
2.636e+02 3.112e+02 4.759e+01 4.645e+01 1.498e+02 1.344e-01 2.674e-01 4.738e-04 1.339e-01 -2.087e-03 1.207e-01
2.635e+02 3.112e+02 4.774e+01 4.624e+01 1.492e+02 1.351e-01 2.687e-01 4.783e-04 1.346e-01 -2.085e-03 1.213e-01
2.634e+02 3.113e+02 4.789e+01 4.604e+01 1.485e+02 1.357e-01 2.699e-01 4.828e-04 1.352e-01 -2.083e-03 1.219e-01
2.633e+02 3.113e+02 4.804e+01 4.583e+01 1.478e+02 1.363e-01 2.712e-01 4.874e-04 1.358e-01 -2.081e-03 1.224e-01
2.632e+02 3.114e+02 4.819e+01 4.563e+01 1.472e+02 1.370e-01 2.724e-01 4.919e-04 1.365e-01 -2.077e-03 1.230e-01
2.631e+02 3.114e+02 4.834e+01 4.542e+01 1.465e+02 1.376e-01 2.737e-01 4.965e-04 1.371e-01 -2.074e-03 1.235e-01
2.630e+02 3.115e+02 4.849e+01 4.522e+01 1.459e+02 1.382e-01 2.749e-01 5.011e-04 1.377e-01 -2.070e-03 1.241e-01
2.629e+02 3.116e+02 4.864e+01 4.501e+01 1.452e+02 1.389e-01 2.762e-01 5.057e-04 1.383e-01 -2.065e-03 1.246e-01
2.628e+02 3.116e+02 4.879e+01 4.481e+01 1.445e+02 1.395e-01 2.774e-01 5.103e-04 1.390e-01 -2.060e-03 1.252e-01
2.627e+02 3.117e+02 4.893e+01 4.460e+01 1.439e+02 1.401e-01 2.787e-01 5.150e-04 1.396e-01 -2.054e-03 1.258e-01
2.627e+02 3.117e+02 4.908e+01 4.440e+01 1.432e+02 1.408e-01 2.800e-01 5.196e-04 1.402e-01 -2.048e-03 1.263e-01
2.626e+02 3.118e+02 4.923e+01 4.419e+01 1.426e+02 1.414e-01 2.812e-01 5.243e-04 1.409e-01 -2.041e-03 1.269e-01
2.625e+02 3.119e+02 4.938e+01 4.399e+01 1.419e+02 1.420e-01 2.825e-01 5.290e-04 1.415e-01 -2.033e-03 1.274e-01
2.624e+02 3.119e+02 4.952e+01 4.378e+01 1.412e+02 1.427e-01 2.837e-01 5.338e-04 1.421e-01 -2.025e-03 1.280e-01
2.623e+02 3.120e+02 4.967e+01 4.358e+01 1.406e+02 1.433e-01 2.850e-01 5.385e-04 1.428e-01 -2.016e-03 1.286e-01
2.623e+02 3.121e+02 4.981e+01 4.337e+01 1.399e+02 1.440e-01 2.863e-01 5.433e-04 1.434e-01 -2.007e-03 1.291e-01
2.622e+02 3.122e+02 4.996e+01 4.317e+01 1.392e+02 1.446e-01 2.875e-01 5.480e-04 1.440e-01 -1.997e-03 1.297e-01
2.621e+02 3.122e+02 5.010e+01 4.296e+01 1.386e+02 1.452e-01 2.888e-01 5.528e-04 1.447e-01 -1.987e-03 1.303e-01
2.621e+02 3.123e+02 5.025e+01 4.276e+01 1.379e+02 1.459e-01 2.901e-01 5.576e-04 1.453e-01 -1.975e-03 1.308e-01
2.620e+02 3.124e+02 5.039e+01 4.255e+01 1.373e+02 1.465e-01 2.913e-01 5.625e-04 1.460e-01 -1.964e-03 1.314e-01
2.619e+02 3.125e+02 5.054e+01 4.235e+01 1.366e+02 1.472e-01 2.926e-01 5.673e-04 1.466e-01 -1.951e-03 1.320e-01
2.618e+02 3.125e+02 5.068e+01 4.214e+01 1.359e+02 1.478e-01 2.939e-01 5.722e-04 1.472e-01 -1.938e-03 1.325e-01
2.618e+02 3.126e+02 5.083e+01 4.194e+01 1.353e+02 1.485e-01 2.952e-01 5.771e-04 1.479e-01 -1.924e-03 1.331e-01
2.617e+02 3.127e+02 5.097e+01 4.173e+01 1.346e+02 1.491e-01 2.964e-01 5.820e-04 1.485e-01 -1.909e-03 1.337e-01
2.617e+02 3.128e+02 5.111e+01 4.153e+01 1.340e+02 1.497e-01 2.977e-01 5.869e-04 1.492e-01 -1.894e-03 1.342e-01
2.616e+02 3.129e+02 5.126e+01 4.132e+01 1.333e+02 1.504e-01 2.990e-01 5.918e-04 1.498e-01 -1.878e-03 1.348e-01
2.615e+02 3.129e+02 5.140e+01 4.112e+01 1.326e+02 1.510e-01 3.003e-01 5.968e-04 1.504e-01 -1.861e-03 1.354e-01
2.615e+02 3.130e+02 5.154e+01 4.091e+01 1.320e+02 1.517e-01 3.016e-01 6.018e-04 1.511e-01 -1.843e-03 1.359e-01
2.614e+02 3.131e+02 5.168e+01 4.071e+01 1.313e+02 1.523e-01 3.029e-01 6.068e-04 1.517e-01 -1.825e-03 1.365e-01
2.614e+02 3.132e+02 5.183e+01 4.050e+01 1.307e+02 1.530e-01 3.042e-01 6.118e-04 1.524e-01 -1.806e-03 1.371e-01
2.613e+02 3.133e+02 5.197e+01 4.030e+01 1.300e+02 1.536e-01 3.054e-01 6.168e-04 1.530e-01 -1.786e-03 1.377e-01
2.613e+02 3.134e+02 5.211e+01 4.009e+01 1.293e+02 1.543e-01 3.067e-01 6.219e-04 1.537e-01 -1.765e-03 1.382e-01
2.612e+02 3.135e+02 5.225e+01 3.989e+01 1.287e+02 1.550e-01 3.080e-01 6.269e-04 1.543e-01 -1.743e-03 1.388e-01
2.612e+02 3.136e+02 5.239e+01 3.968e+01 1.280e+02 1.556e-01 3.093e-01 6.320e-04 1.550e-01 -1.721e-03 1.394e-01
2.611e+02 3.137e+02 5.253e+01 3.948e+01 1.273e+02 1.563e-01 3.106e-01 6.371e-04 1.556e-01 -1.697e-03 1.400e-01
2.611e+02 3.138e+02 5.267e+01 3.927e+01 1.267e+02 1.569e-01 3.119e-01 6.422e-04 1.563e-01 -1.673e-03 1.406e-01
2.611e+02 3.139e+02 5.281e+01 3.907e+01 1.260e+02 1.576e-01 3.133e-01 6.474e-04 1.569e-01 -1.648e-03 1.411e-01
2.610e+02 3.140e+02 5.295e+01 3.886e+01 1.254e+02 1.583e-01 3.146e-01 6.525e-04 1.576e-01 -1.622e-03 1.417e-01
2.610e+02 3.141e+02 5.309e+01 3.866e+01 1.247e+02 1.589e-01 3.159e-01 6.577e-04 1.583e-01 -1.595e-03 1.423e-01
2.610e+02 3.142e+02 5.323e+01 3.845e+01 1.240e+02 1.596e-01 3.172e-01 6.629e-04 1.589e-01 -1.567e-03 1.429e-01
2.609e+02 3.143e+02 5.337e+01 3.825e+01 1.234e+02 1.603e-01 3.185e-01 6.681e-04 1.596e-01 -1.538e-03 1.435e-01
2.609e+02 3.144e+02 5.351e+01 3.804e+01 1.227e+02 1.609e-01 3.198e-01 6.733e-04 1.603e-01 -1.508e-03 1.441e-01
2.609e+02 3.145e+02 5.365e+01 3.784e+01 1.221e+02 1.616e-01 3.212e-01 6.786e-04 1.609e-01 -1.477e-03 1.447e-01
2.608e+02 3.146e+02 5.379e+01 3.763e+01 1.214e+02 1.623e-01 3.225e-01 6.839e-04 1.616e-01 -1.445e-03 1.453e-01
2.608e+02 3.147e+02 5.392e+01 3.743e+01 1.207e+02 1.629e-01 3.238e-01 6.891e-04 1.623e-01 -1.412e-03 1.459e-01
2.608e+02 3.149e+02 5.406e+01 3.722e+01 1.201e+02 1.636e-01 3.252e-01 6.944e-04 1.629e-01 -1.378e-03 1.465e-01
2.608e+02 3.150e+02 5.420e+01 3.702e+01 1.194e+02 1.643e-01 3.265e-01 6.998e-04 1.636e-01 -1.343e-03 1.471e-01
2.608e+02 3.151e+02 5.434e+01 3.681e+01 1.187e+02 1.650e-01 3.278e-01 7.051e-04 1.643e-01 -1.307e-03 1.477e-01
2.607e+02 3.152e+02 5.447e+01 3.661e+01 1.181e+02 1.657e-01 3.292e-01 7.105e-04 1.649e-01 -1.270e-03 1.483e-01
2.607e+02 3.153e+02 5.461e+01 3.640e+01 1.174e+02 1.663e-01 3.305e-01 7.159e-04 1.656e-01 -1.231e-03 1.489e-01
2.607e+02 3.155e+02 5.475e+01 3.620e+01 1.168e+02 1.670e-01 3.319e-01 7.213e-04 1.663e-01 -1.191e-03 1.495e-01
2.607e+02 3.156e+02 5.489e+01 3.599e+01 1.161e+02 1.677e-01 3.332e-01 7.267e-04 1.670e-01 -1.151e-03 1.501e-01
2.607e+02 3.157e+02 5.502e+01 3.579e+01 1.154e+02 1.684e-01 3.346e-01 7.321e-04 1.677e-01 -1.109e-03 1.507e-01
2.607e+02 3.158e+02 5.516e+01 3.558e+01 1.148e+02 1.691e-01 3.360e-01 7.376e-04 1.684e-01 -1.065e-03 1.513e-01
2.607e+02 3.160e+02 5.529e+01 3.538e+01 1.141e+02 1.698e-01 3.373e-01 7.430e-04 1.690e-01 -1.021e-03 1.519e-01
2.607e+02 3.161e+02 5.543e+01 3.517e+01 1.135e+02 1.705e-01 3.387e-01 7.485e-04 1.697e-01 -9.750e-04 1.525e-01
2.607e+02 3.163e+02 5.557e+01 3.497e+01 1.128e+02 1.712e-01 3.401e-01 7.541e-04 1.704e-01 -9.279e-04 1.532e-01
2.607e+02 3.164e+02 5.570e+01 3.476e+01 1.121e+02 1.719e-01 3.415e-01 7.596e-04 1.711e-01 -8.795e-04 1.538e-01
2.607e+02 3.165e+02 5.584e+01 3.456e+01 1.115e+02 1.726e-01 3.429e-01 7.652e-04 1.718e-01 -8.297e-04 1.544e-01
2.607e+02 3.167e+02 5.597e+01 3.435e+01 1.108e+02 1.733e-01 3.443e-01 7.707e-04 1.725e-01 -7.785e-04 1.550e-01
2.607e+02 3.168e+02 5.611e+01 3.415e+01 1.101e+02 1.740e-01 3.457e-01 7.763e-04 1.732e-01 -7.260e-04 1.557e-01
2.607e+02 3.170e+02 5.624e+01 3.394e+01 1.095e+02 1.747e-01 3.471e-01 7.820e-04 1.739e-01 -6.719e-04 1.563e-01
2.607e+02 3.171e+02 5.638e+01 3.374e+01 1.088e+02 1.754e-01 3.485e-01 7.876e-04 1.746e-01 -6.164e-04 1.569e-01
2.608e+02 3.173e+02 5.651e+01 3.353e+01 1.082e+02 1.762e-01 3.499e-01 7.933e-04 1.754e-01 -5.594e-04 1.576e-01
2.608e+02 3.174e+02 5.665e+01 3.333e+01 1.075e+02 1.769e-01 3.514e-01 7.990e-04 1.761e-01 -5.009e-04 1.582e-01
2.608e+02 3.176e+02 5.678e+01 3.312e+01 1.068e+02 1.776e-01 3.528e-01 8.047e-04 1.768e-01 -4.408e-04 1.589e-01
2.608e+02 3.178e+02 5.692e+01 3.292e+01 1.062e+02 1.783e-01 3.542e-01 8.104e-04 1.775e-01 -3.792e-04 1.595e-01
2.609e+02 3.179e+02 5.705e+01 3.271e+01 1.055e+02 1.791e-01 3.557e-01 8.162e-04 1.782e-01 -3.159e-04 1.601e-01
2.609e+02 3.181e+02 5.719e+01 3.251e+01 1.049e+02 1.798e-01 3.571e-01 8.220e-04 1.790e-01 -2.509e-04 1.608e-01
2.609e+02 3.183e+02 5.732e+01 3.230e+01 1.042e+02 1.805e-01 3.586e-01 8.278e-04 1.797e-01 -1.842e-04 1.615e-01
2.610e+02 3.184e+02 5.746e+01 3.210e+01 1.035e+02 1.813e-01 3.601e-01 8.336e-04 1.804e-01 -1.159e-04 1.621e-01
2.610e+02 3.186e+02 5.759e+01 3.189e+01 1.029e+02 1.820e-01 3.615e-01 8.394e-04 1.812e-01 -4.570e-05 1.628e-01
2.611e+02 3.188e+02 5.772e+01 3.169e+01 1.022e+02 1.828e-01 3.630e-01 8.453e-04 1.819e-01 2.626e-05 1.635e-01
2.611e+02 3.190e+02 5.786e+01 3.148e+01 1.015e+02 1.835e-01 3.645e-01 8.512e-04 1.827e-01 1.001e-04 1.641e-01
2.611e+02 3.191e+02 5.799e+01 3.128e+01 1.009e+02 1.843e-01 3.660e-01 8.572e-04 1.834e-01 1.757e-04 1.648e-01
2.612e+02 3.193e+02 5.813e+01 3.107e+01 1.002e+02 1.850e-01 3.675e-01 8.631e-04 1.842e-01 2.533e-04 1.655e-01
2.613e+02 3.195e+02 5.826e+01 3.087e+01 9.956e+01 1.858e-01 3.690e-01 8.691e-04 1.849e-01 3.329e-04 1.662e-01
2.613e+02 3.197e+02 5.839e+01 3.066e+01 9.890e+01 1.866e-01 3.705e-01 8.751e-04 1.857e-01 4.145e-04 1.669e-01
2.614e+02 3.199e+02 5.853e+01 3.046e+01 9.824e+01 1.874e-01 3.721e-01 8.811e-04 1.865e-01 4.981e-04 1.676e-01
2.614e+02 3.201e+02 5.866e+01 3.025e+01 9.758e+01 1.881e-01 3.736e-01 8.872e-04 1.873e-01 5.838e-04 1.682e-01
2.615e+02 3.203e+02 5.880e+01 3.004e+01 9.692e+01 1.889e-01 3.752e-01 8.933e-04 1.880e-01 6.717e-04 1.690e-01
2.616e+02 3.205e+02 5.893e+01 2.984e+01 9.626e+01 1.897e-01 3.767e-01 8.994e-04 1.888e-01 7.618e-04 1.697e-01
2.616e+02 3.207e+02 5.906e+01 2.963e+01 9.560e+01 1.905e-01 3.783e-01 9.056e-04 1.896e-01 8.541e-04 1.704e-01
2.617e+02 3.209e+02 5.920e+01 2.943e+01 9.494e+01 1.913e-01 3.799e-01 9.118e-04 1.904e-01 9.487e-04 1.711e-01
2.618e+02 3.211e+02 5.933e+01 2.922e+01 9.427e+01 1.921e-01 3.815e-01 9.180e-04 1.912e-01 1.046e-03 1.718e-01
2.619e+02 3.213e+02 5.947e+01 2.902e+01 9.361e+01 1.929e-01 3.831e-01 9.242e-04 1.920e-01 1.145e-03 1.725e-01
2.620e+02 3.216e+02 5.960e+01 2.881e+01 9.295e+01 1.937e-01 3.847e-01 9.305e-04 1.928e-01 1.247e-03 1.733e-01
2.621e+02 3.218e+02 5.973e+01 2.861e+01 9.229e+01 1.946e-01 3.863e-01 9.368e-04 1.936e-01 1.351e-03 1.740e-01
2.622e+02 3.220e+02 5.987e+01 2.840e+01 9.163e+01 1.954e-01 3.880e-01 9.432e-04 1.945e-01 1.458e-03 1.748e-01
2.623e+02 3.223e+02 6.000e+01 2.820e+01 9.097e+01 1.962e-01 3.896e-01 9.496e-04 1.953e-01 1.567e-03 1.755e-01
2.624e+02 3.225e+02 6.014e+01 2.799e+01 9.031e+01 1.971e-01 3.913e-01 9.560e-04 1.961e-01 1.680e-03 1.763e-01
2.625e+02 3.227e+02 6.027e+01 2.779e+01 8.964e+01 1.979e-01 3.930e-01 9.624e-04 1.970e-01 1.795e-03 1.770e-01
2.626e+02 3.230e+02 6.041e+01 2.758e+01 8.898e+01 1.988e-01 3.947e-01 9.689e-04 1.978e-01 1.912e-03 1.778e-01
2.627e+02 3.232e+02 6.054e+01 2.738e+01 8.832e+01 1.996e-01 3.964e-01 9.755e-04 1.987e-01 2.033e-03 1.786e-01
2.628e+02 3.235e+02 6.068e+01 2.717e+01 8.766e+01 2.005e-01 3.981e-01 9.820e-04 1.995e-01 2.157e-03 1.794e-01
2.629e+02 3.237e+02 6.082e+01 2.697e+01 8.700e+01 2.014e-01 3.998e-01 9.886e-04 2.004e-01 2.284e-03 1.802e-01
2.630e+02 3.240e+02 6.095e+01 2.676e+01 8.634e+01 2.023e-01 4.016e-01 9.953e-04 2.013e-01 2.413e-03 1.810e-01
2.632e+02 3.243e+02 6.109e+01 2.656e+01 8.568e+01 2.032e-01 4.033e-01 1.002e-03 2.022e-01 2.546e-03 1.818e-01
2.633e+02 3.245e+02 6.123e+01 2.635e+01 8.501e+01 2.041e-01 4.051e-01 1.009e-03 2.031e-01 2.683e-03 1.826e-01
2.634e+02 3.248e+02 6.136e+01 2.615e+01 8.435e+01 2.050e-01 4.069e-01 1.016e-03 2.040e-01 2.822e-03 1.834e-01
2.636e+02 3.251e+02 6.150e+01 2.594e+01 8.369e+01 2.059e-01 4.087e-01 1.022e-03 2.049e-01 2.966e-03 1.842e-01
2.637e+02 3.254e+02 6.164e+01 2.574e+01 8.303e+01 2.068e-01 4.106e-01 1.029e-03 2.058e-01 3.112e-03 1.851e-01
2.639e+02 3.257e+02 6.178e+01 2.553e+01 8.237e+01 2.078e-01 4.124e-01 1.036e-03 2.067e-01 3.263e-03 1.859e-01
2.640e+02 3.259e+02 6.191e+01 2.533e+01 8.171e+01 2.087e-01 4.143e-01 1.043e-03 2.077e-01 3.417e-03 1.868e-01
2.642e+02 3.262e+02 6.205e+01 2.512e+01 8.105e+01 2.097e-01 4.162e-01 1.050e-03 2.086e-01 3.575e-03 1.877e-01
2.644e+02 3.266e+02 6.219e+01 2.492e+01 8.038e+01 2.106e-01 4.181e-01 1.057e-03 2.096e-01 3.736e-03 1.885e-01
2.645e+02 3.269e+02 6.233e+01 2.471e+01 7.972e+01 2.116e-01 4.200e-01 1.064e-03 2.105e-01 3.902e-03 1.894e-01
2.647e+02 3.272e+02 6.247e+01 2.451e+01 7.906e+01 2.126e-01 4.220e-01 1.072e-03 2.115e-01 4.072e-03 1.903e-01
2.649e+02 3.275e+02 6.261e+01 2.430e+01 7.840e+01 2.136e-01 4.240e-01 1.079e-03 2.125e-01 4.247e-03 1.912e-01
2.651e+02 3.278e+02 6.275e+01 2.410e+01 7.774e+01 2.146e-01 4.260e-01 1.086e-03 2.135e-01 4.425e-03 1.922e-01
2.653e+02 3.282e+02 6.289e+01 2.389e+01 7.708e+01 2.156e-01 4.280e-01 1.094e-03 2.145e-01 4.608e-03 1.931e-01
2.655e+02 3.285e+02 6.304e+01 2.369e+01 7.642e+01 2.167e-01 4.300e-01 1.101e-03 2.156e-01 4.796e-03 1.940e-01
2.657e+02 3.288e+02 6.318e+01 2.348e+01 7.575e+01 2.177e-01 4.321e-01 1.108e-03 2.166e-01 4.989e-03 1.950e-01
2.659e+02 3.292e+02 6.332e+01 2.328e+01 7.509e+01 2.188e-01 4.342e-01 1.116e-03 2.177e-01 5.187e-03 1.960e-01
2.661e+02 3.295e+02 6.347e+01 2.307e+01 7.443e+01 2.198e-01 4.363e-01 1.124e-03 2.187e-01 5.389e-03 1.970e-01
2.663e+02 3.299e+02 6.361e+01 2.287e+01 7.377e+01 2.209e-01 4.385e-01 1.131e-03 2.198e-01 5.597e-03 1.980e-01
2.665e+02 3.303e+02 6.376e+01 2.266e+01 7.311e+01 2.220e-01 4.406e-01 1.139e-03 2.209e-01 5.810e-03 1.990e-01
2.668e+02 3.307e+02 6.390e+01 2.246e+01 7.245e+01 2.231e-01 4.428e-01 1.147e-03 2.220e-01 6.029e-03 2.000e-01
2.670e+02 3.310e+02 6.405e+01 2.225e+01 7.179e+01 2.243e-01 4.451e-01 1.155e-03 2.231e-01 6.253e-03 2.010e-01
2.672e+02 3.314e+02 6.420e+01 2.205e+01 7.112e+01 2.254e-01 4.473e-01 1.163e-03 2.243e-01 6.484e-03 2.021e-01
2.675e+02 3.318e+02 6.435e+01 2.184e+01 7.046e+01 2.266e-01 4.497e-01 1.171e-03 2.254e-01 6.720e-03 2.032e-01
2.678e+02 3.322e+02 6.450e+01 2.164e+01 6.980e+01 2.278e-01 4.520e-01 1.179e-03 2.266e-01 6.963e-03 2.043e-01
2.680e+02 3.327e+02 6.465e+01 2.143e+01 6.914e+01 2.290e-01 4.544e-01 1.188e-03 2.278e-01 7.212e-03 2.054e-01
