# pipeline=simple
# m_sigma_mev=700.000000
# B0_applied=true
# B0_mev4=8.701357784147e+08
# B_used_mev4=0.000000000000e+00
# units=mu/sigma/mass in MeV; densities in MeV^3 and fm^-3; pressure/energy in MeV^4 and GeV fm^-3
# columns=mu_q_mev sigma_mev constituent_mass_mev n_q_mev3 n_q_fm-3 pressure_mev4 pressure_gev_fm-3 energy_density_mev4 energy_density_gev_fm-3
2.581e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.594e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.607e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.619e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.632e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.644e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.657e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.669e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-07 -7.757e-17 5.960e-07 7.757e-17
2.682e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -7.153e-07 -9.309e-17 7.153e-07 9.309e-17
2.694e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.550e-06 -2.017e-16 1.550e-06 2.017e-16
2.707e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.311e-06 -1.707e-16 1.311e-06 1.707e-16
2.719e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -9.537e-07 -1.241e-16 9.537e-07 1.241e-16
2.732e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.744e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.757e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.769e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.782e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.794e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.807e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-07 -7.757e-17 5.960e-07 7.757e-17
2.820e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.832e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.845e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.857e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.870e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-07 -7.757e-17 5.960e-07 7.757e-17
2.882e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.895e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.907e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.920e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -7.153e-07 -9.309e-17 7.153e-07 9.309e-17
2.932e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.550e-06 -2.017e-16 1.550e-06 2.017e-16
2.945e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.957e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
2.970e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.982e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.995e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -4.768e-07 -6.206e-17 4.768e-07 6.206e-17
3.008e+02 9.299e+01 3.000e+02 2.085e+03 2.714e-04 6.194e+02 8.062e-08 6.265e+05 8.154e-05
3.020e+02 9.295e+01 2.998e+02 9.552e+03 1.243e-03 7.495e+03 9.755e-07 2.877e+06 3.745e-04
3.033e+02 9.289e+01 2.996e+02 2.056e+04 2.676e-03 2.603e+04 3.387e-06 6.210e+06 8.082e-04
3.045e+02 9.282e+01 2.994e+02 3.464e+04 4.508e-03 6.031e+04 7.849e-06 1.049e+07 1.365e-03
3.058e+02 9.273e+01 2.991e+02 5.157e+04 6.712e-03 1.140e+05 1.484e-05 1.566e+07 2.038e-03
3.070e+02 9.263e+01 2.988e+02 7.126e+04 9.275e-03 1.907e+05 2.482e-05 2.169e+07 2.823e-03
3.083e+02 9.251e+01 2.984e+02 9.366e+04 1.219e-02 2.938e+05 3.823e-05 2.858e+07 3.719e-03
3.095e+02 9.238e+01 2.980e+02 1.187e+05 1.545e-02 4.266e+05 5.552e-05 3.633e+07 4.728e-03
3.108e+02 9.224e+01 2.975e+02 1.465e+05 1.907e-02 5.925e+05 7.711e-05 4.494e+07 5.849e-03
3.120e+02 9.208e+01 2.970e+02 1.770e+05 2.304e-02 7.949e+05 1.035e-04 5.444e+07 7.086e-03
3.133e+02 9.191e+01 2.965e+02 2.103e+05 2.737e-02 1.037e+06 1.350e-04 6.484e+07 8.439e-03
3.145e+02 9.172e+01 2.959e+02 2.464e+05 3.206e-02 1.323e+06 1.722e-04 7.617e+07 9.913e-03
3.158e+02 9.152e+01 2.952e+02 2.853e+05 3.713e-02 1.656e+06 2.155e-04 8.844e+07 1.151e-02
3.170e+02 9.131e+01 2.945e+02 3.272e+05 4.258e-02 2.039e+06 2.654e-04 1.017e+08 1.323e-02
3.183e+02 9.108e+01 2.938e+02 3.720e+05 4.842e-02 2.477e+06 3.224e-04 1.159e+08 1.509e-02
3.195e+02 9.083e+01 2.930e+02 4.200e+05 5.466e-02 2.973e+06 3.869e-04 1.312e+08 1.708e-02
3.208e+02 9.057e+01 2.922e+02 4.711e+05 6.132e-02 3.531e+06 4.596e-04 1.476e+08 1.921e-02
3.221e+02 9.030e+01 2.913e+02 5.255e+05 6.840e-02 4.155e+06 5.408e-04 1.651e+08 2.149e-02
3.233e+02 9.000e+01 2.903e+02 5.833e+05 7.592e-02 4.850e+06 6.312e-04 1.837e+08 2.391e-02
3.246e+02 8.969e+01 2.893e+02 6.446e+05 8.389e-02 5.619e+06 7.313e-04 2.036e+08 2.650e-02
3.258e+02 8.936e+01 2.883e+02 7.094e+05 9.233e-02 6.467e+06 8.416e-04 2.247e+08 2.924e-02
3.271e+02 8.902e+01 2.871e+02 7.780e+05 1.013e-01 7.398e+06 9.629e-04 2.471e+08 3.216e-02
3.283e+02 8.865e+01 2.860e+02 8.505e+05 1.107e-01 8.418e+06 1.096e-03 2.708e+08 3.525e-02
3.296e+02 8.826e+01 2.847e+02 9.270e+05 1.206e-01 9.531e+06 1.241e-03 2.960e+08 3.852e-02
3.308e+02 8.785e+01 2.834e+02 1.008e+06 1.311e-01 1.074e+07 1.398e-03 3.226e+08 4.198e-02
3.321e+02 8.742e+01 2.820e+02 1.093e+06 1.422e-01 1.206e+07 1.569e-03 3.507e+08 4.565e-02
3.333e+02 8.697e+01 2.806e+02 1.182e+06 1.538e-01 1.348e+07 1.755e-03 3.805e+08 4.952e-02
3.346e+02 8.649e+01 2.790e+02 1.276e+06 1.661e-01 1.502e+07 1.955e-03 4.119e+08 5.361e-02
3.358e+02 8.599e+01 2.774e+02 1.375e+06 1.790e-01 1.668e+07 2.171e-03 4.451e+08 5.793e-02
3.371e+02 8.546e+01 2.757e+02 1.479e+06 1.925e-01 1.847e+07 2.404e-03 4.801e+08 6.249e-02
3.383e+02 8.491e+01 2.739e+02 1.588e+06 2.067e-01 2.039e+07 2.654e-03 5.170e+08 6.729e-02
3.396e+02 8.432e+01 2.720e+02 1.703e+06 2.217e-01 2.245e+07 2.922e-03 5.559e+08 7.236e-02
3.409e+02 8.371e+01 2.700e+02 1.824e+06 2.374e-01 2.466e+07 3.210e-03 5.970e+08 7.769e-02
3.421e+02 8.306e+01 2.679e+02 1.950e+06 2.538e-01 2.703e+07 3.518e-03 6.402e+08 8.332e-02
3.434e+02 8.238e+01 2.657e+02 2.083e+06 2.711e-01 2.955e+07 3.846e-03 6.857e+08 8.924e-02
3.446e+02 8.166e+01 2.634e+02 2.223e+06 2.893e-01 3.225e+07 4.197e-03 7.337e+08 9.548e-02
3.459e+02 8.091e+01 2.610e+02 2.369e+06 3.083e-01 3.513e+07 4.572e-03 7.841e+08 1.021e-01
3.471e+02 8.011e+01 2.584e+02 2.522e+06 3.282e-01 3.819e+07 4.970e-03 8.373e+08 1.090e-01
3.484e+02 7.928e+01 2.557e+02 2.683e+06 3.492e-01 4.145e+07 5.395e-03 8.932e+08 1.162e-01
3.496e+02 7.839e+01 2.529e+02 2.852e+06 3.711e-01 4.492e+07 5.846e-03 9.521e+08 1.239e-01
3.509e+02 7.747e+01 2.499e+02 3.028e+06 3.941e-01 4.860e+07 6.325e-03 1.014e+09 1.320e-01
3.521e+02 7.649e+01 2.467e+02 3.214e+06 4.182e-01 5.251e+07 6.834e-03 1.079e+09 1.404e-01
3.534e+02 7.545e+01 2.434e+02 3.408e+06 4.435e-01 5.666e+07 7.374e-03 1.148e+09 1.494e-01
3.546e+02 7.436e+01 2.399e+02 3.611e+06 4.700e-01 6.106e+07 7.946e-03 1.220e+09 1.587e-01
3.559e+02 7.321e+01 2.362e+02 3.824e+06 4.977e-01 6.571e+07 8.553e-03 1.295e+09 1.686e-01
3.571e+02 7.200e+01 2.323e+02 4.047e+06 5.267e-01 7.064e+07 9.194e-03 1.375e+09 1.789e-01
3.584e+02 7.072e+01 2.281e+02 4.279e+06 5.570e-01 7.586e+07 9.873e-03 1.458e+09 1.897e-01
3.596e+02 6.937e+01 2.238e+02 4.523e+06 5.886e-01 8.137e+07 1.059e-02 1.545e+09 2.011e-01
3.609e+02 6.795e+01 2.192e+02 4.777e+06 6.217e-01 8.720e+07 1.135e-02 1.637e+09 2.130e-01
3.622e+02 6.645e+01 2.143e+02 5.041e+06 6.561e-01 9.335e+07 1.215e-02 1.732e+09 2.254e-01
3.634e+02 6.486e+01 2.092e+02 5.316e+06 6.918e-01 9.984e+07 1.299e-02 1.832e+09 2.384e-01
3.647e+02 6.320e+01 2.039e+02 5.601e+06 7.289e-01 1.067e+08 1.388e-02 1.936e+09 2.519e-01
3.659e+02 6.146e+01 1.982e+02 5.895e+06 7.673e-01 1.139e+08 1.482e-02 2.043e+09 2.659e-01
3.672e+02 5.963e+01 1.924e+02 6.199e+06 8.067e-01 1.215e+08 1.581e-02 2.154e+09 2.804e-01
3.684e+02 5.773e+01 1.862e+02 6.510e+06 8.472e-01 1.294e+08 1.684e-02 2.269e+09 2.953e-01
3.697e+02 5.576e+01 1.799e+02 6.827e+06 8.885e-01 1.378e+08 1.793e-02 2.386e+09 3.105e-01
3.709e+02 5.372e+01 1.733e+02 7.148e+06 9.303e-01 1.465e+08 1.907e-02 2.505e+09 3.260e-01
3.722e+02 5.164e+01 1.666e+02 7.471e+06 9.723e-01 1.557e+08 2.026e-02 2.625e+09 3.416e-01
3.734e+02 4.952e+01 1.597e+02 7.793e+06 1.014e+00 1.653e+08 2.151e-02 2.745e+09 3.573e-01
3.747e+02 4.739e+01 1.529e+02 8.112e+06 1.056e+00 1.752e+08 2.280e-02 2.864e+09 3.728e-01
3.759e+02 4.527e+01 1.460e+02 8.424e+06 1.096e+00 1.856e+08 2.415e-02 2.981e+09 3.880e-01
3.772e+02 4.318e+01 1.393e+02 8.728e+06 1.136e+00 1.963e+08 2.555e-02 3.096e+09 4.029e-01
3.784e+02 4.113e+01 1.327e+02 9.022e+06 1.174e+00 2.075e+08 2.700e-02 3.207e+09 4.174e-01
3.797e+02 3.916e+01 1.263e+02 9.303e+06 1.211e+00 2.189e+08 2.849e-02 3.314e+09 4.313e-01
3.810e+02 3.727e+01 1.202e+02 9.572e+06 1.246e+00 2.308e+08 3.003e-02 3.416e+09 4.446e-01
3.822e+02 3.547e+01 1.144e+02 9.828e+06 1.279e+00 2.429e+08 3.162e-02 3.513e+09 4.573e-01
3.835e+02 3.377e+01 1.089e+02 1.007e+07 1.311e+00 2.554e+08 3.324e-02 3.607e+09 4.694e-01
3.847e+02 3.217e+01 1.038e+02 1.030e+07 1.341e+00 2.682e+08 3.490e-02 3.695e+09 4.809e-01
3.860e+02 3.067e+01 9.893e+01 1.052e+07 1.369e+00 2.812e+08 3.660e-02 3.780e+09 4.920e-01
3.872e+02 2.927e+01 9.441e+01 1.073e+07 1.397e+00 2.945e+08 3.833e-02 3.861e+09 5.025e-01
3.885e+02 2.796e+01 9.020e+01 1.093e+07 1.423e+00 3.081e+08 4.010e-02 3.939e+09 5.126e-01
3.897e+02 2.674e+01 8.627e+01 1.112e+07 1.448e+00 3.219e+08 4.190e-02 4.013e+09 5.224e-01
3.910e+02 2.561e+01 8.261e+01 1.131e+07 1.472e+00 3.360e+08 4.373e-02 4.086e+09 5.317e-01
3.922e+02 2.455e+01 7.921e+01 1.149e+07 1.495e+00 3.503e+08 4.559e-02 4.156e+09 5.408e-01
3.935e+02 2.357e+01 7.603e+01 1.166e+07 1.518e+00 3.648e+08 4.747e-02 4.224e+09 5.497e-01
3.947e+02 2.265e+01 7.306e+01 1.183e+07 1.540e+00 3.795e+08 4.939e-02 4.290e+09 5.583e-01
3.960e+02 2.179e+01 7.029e+01 1.199e+07 1.561e+00 3.944e+08 5.133e-02 4.355e+09 5.668e-01
3.972e+02 2.099e+01 6.770e+01 1.215e+07 1.582e+00 4.095e+08 5.330e-02 4.418e+09 5.750e-01
3.985e+02 2.024e+01 6.528e+01 1.231e+07 1.602e+00 4.249e+08 5.530e-02 4.481e+09 5.832e-01
3.997e+02 1.953e+01 6.301e+01 1.247e+07 1.622e+00 4.404e+08 5.732e-02 4.543e+09 5.912e-01
4.010e+02 1.887e+01 6.087e+01 1.262e+07 1.642e+00 4.561e+08 5.936e-02 4.604e+09 5.992e-01
4.023e+02 1.825e+01 5.886e+01 1.277e+07 1.662e+00 4.720e+08 6.143e-02 4.664e+09 6.070e-01
4.035e+02 1.766e+01 5.698e+01 1.292e+07 1.681e+00 4.881e+08 6.353e-02 4.724e+09 6.148e-01
4.048e+02 1.711e+01 5.519e+01 1.306e+07 1.700e+00 5.044e+08 6.565e-02 4.784e+09 6.226e-01
4.060e+02 1.659e+01 5.351e+01 1.321e+07 1.719e+00 5.208e+08 6.779e-02 4.843e+09 6.303e-01
4.073e+02 1.610e+01 5.192e+01 1.336e+07 1.738e+00 5.375e+08 6.995e-02 4.902e+09 6.380e-01
4.085e+02 1.563e+01 5.042e+01 1.350e+07 1.757e+00 5.543e+08 7.214e-02 4.961e+09 6.457e-01
4.098e+02 1.519e+01 4.899e+01 1.365e+07 1.776e+00 5.713e+08 7.436e-02 5.020e+09 6.534e-01
4.110e+02 1.477e+01 4.764e+01 1.379e+07 1.795e+00 5.885e+08 7.660e-02 5.079e+09 6.610e-01
4.123e+02 1.437e+01 4.635e+01 1.393e+07 1.813e+00 6.059e+08 7.886e-02 5.138e+09 6.687e-01
4.135e+02 1.399e+01 4.513e+01 1.408e+07 1.832e+00 6.234e+08 8.114e-02 5.197e+09 6.764e-01
4.148e+02 1.363e+01 4.396e+01 1.422e+07 1.850e+00 6.412e+08 8.345e-02 5.256e+09 6.841e-01
4.160e+02 1.328e+01 4.285e+01 1.436e+07 1.869e+00 6.591e+08 8.578e-02 5.316e+09 6.918e-01
4.173e+02 1.296e+01 4.179e+01 1.450e+07 1.888e+00 6.772e+08 8.813e-02 5.375e+09 6.996e-01
4.185e+02 1.264e+01 4.078e+01 1.465e+07 1.906e+00 6.954e+08 9.051e-02 5.435e+09 7.074e-01
4.198e+02 1.234e+01 3.981e+01 1.479e+07 1.925e+00 7.139e+08 9.291e-02 5.495e+09 7.152e-01
4.211e+02 1.205e+01 3.889e+01 1.493e+07 1.944e+00 7.325e+08 9.533e-02 5.555e+09 7.230e-01
4.223e+02 1.178e+01 3.800e+01 1.508e+07 1.962e+00 7.513e+08 9.778e-02 5.616e+09 7.309e-01
4.236e+02 1.152e+01 3.715e+01 1.522e+07 1.981e+00 7.703e+08 1.003e-01 5.677e+09 7.388e-01
4.248e+02 1.126e+01 3.633e+01 1.537e+07 2.000e+00 7.894e+08 1.027e-01 5.738e+09 7.468e-01
4.261e+02 1.102e+01 3.555e+01 1.551e+07 2.019e+00 8.088e+08 1.053e-01 5.799e+09 7.548e-01
4.273e+02 1.079e+01 3.480e+01 1.565e+07 2.037e+00 8.283e+08 1.078e-01 5.861e+09 7.628e-01
4.286e+02 1.056e+01 3.408e+01 1.580e+07 2.056e+00 8.480e+08 1.104e-01 5.924e+09 7.709e-01
4.298e+02 1.035e+01 3.338e+01 1.595e+07 2.075e+00 8.679e+08 1.130e-01 5.986e+09 7.791e-01
4.311e+02 1.014e+01 3.271e+01 1.609e+07 2.094e+00 8.880e+08 1.156e-01 6.049e+09 7.873e-01
4.323e+02 9.940e+00 3.206e+01 1.624e+07 2.114e+00 9.083e+08 1.182e-01 6.113e+09 7.956e-01
4.336e+02 9.747e+00 3.144e+01 1.639e+07 2.133e+00 9.287e+08 1.209e-01 6.177e+09 8.039e-01
4.348e+02 9.560e+00 3.084e+01 1.654e+07 2.152e+00 9.493e+08 1.236e-01 6.241e+09 8.123e-01
4.361e+02 9.381e+00 3.026e+01 1.668e+07 2.171e+00 9.701e+08 1.263e-01 6.306e+09 8.207e-01
4.373e+02 9.207e+00 2.970e+01 1.683e+07 2.191e+00 9.911e+08 1.290e-01 6.371e+09 8.292e-01
4.386e+02 9.039e+00 2.916e+01 1.698e+07 2.210e+00 1.012e+09 1.318e-01 6.437e+09 8.377e-01
4.398e+02 8.877e+00 2.863e+01 1.713e+07 2.230e+00 1.034e+09 1.345e-01 6.503e+09 8.464e-01
4.411e+02 8.720e+00 2.813e+01 1.729e+07 2.250e+00 1.055e+09 1.373e-01 6.570e+09 8.550e-01
4.424e+02 8.568e+00 2.764e+01 1.744e+07 2.270e+00 1.077e+09 1.402e-01 6.637e+09 8.638e-01
4.436e+02 8.421e+00 2.716e+01 1.759e+07 2.289e+00 1.099e+09 1.430e-01 6.704e+09 8.726e-01
4.449e+02 8.278e+00 2.670e+01 1.774e+07 2.309e+00 1.121e+09 1.459e-01 6.773e+09 8.814e-01
4.461e+02 8.140e+00 2.626e+01 1.790e+07 2.329e+00 1.143e+09 1.488e-01 6.841e+09 8.904e-01
4.474e+02 8.005e+00 2.582e+01 1.805e+07 2.350e+00 1.166e+09 1.518e-01 6.910e+09 8.994e-01
4.486e+02 7.875e+00 2.540e+01 1.821e+07 2.370e+00 1.189e+09 1.547e-01 6.980e+09 9.085e-01
4.499e+02 7.749e+00 2.500e+01 1.836e+07 2.390e+00 1.212e+09 1.577e-01 7.050e+09 9.176e-01
4.511e+02 7.626e+00 2.460e+01 1.852e+07 2.411e+00 1.235e+09 1.607e-01 7.121e+09 9.268e-01
4.524e+02 7.507e+00 2.422e+01 1.868e+07 2.431e+00 1.258e+09 1.637e-01 7.192e+09 9.361e-01
4.536e+02 7.391e+00 2.384e+01 1.884e+07 2.452e+00 1.282e+09 1.668e-01 7.264e+09 9.454e-01
4.549e+02 7.279e+00 2.348e+01 1.900e+07 2.473e+00 1.305e+09 1.699e-01 7.337e+09 9.549e-01
4.561e+02 7.169e+00 2.313e+01 1.916e+07 2.493e+00 1.329e+09 1.730e-01 7.410e+09 9.643e-01
4.574e+02 7.062e+00 2.278e+01 1.932e+07 2.514e+00 1.353e+09 1.761e-01 7.483e+09 9.739e-01
4.586e+02 6.959e+00 2.245e+01 1.948e+07 2.535e+00 1.378e+09 1.793e-01 7.557e+09 9.836e-01
4.599e+02 6.858e+00 2.212e+01 1.964e+07 2.557e+00 1.402e+09 1.825e-01 7.632e+09 9.933e-01
4.612e+02 6.759e+00 2.180e+01 1.981e+07 2.578e+00 1.427e+09 1.857e-01 7.707e+09 1.003e+00
4.624e+02 6.663e+00 2.149e+01 1.997e+07 2.599e+00 1.452e+09 1.889e-01 7.783e+09 1.013e+00
4.637e+02 6.570e+00 2.119e+01 2.014e+07 2.621e+00 1.477e+09 1.922e-01 7.859e+09 1.023e+00
4.649e+02 6.479e+00 2.090e+01 2.030e+07 2.642e+00 1.502e+09 1.955e-01 7.936e+09 1.033e+00
4.662e+02 6.390e+00 2.061e+01 2.047e+07 2.664e+00 1.528e+09 1.988e-01 8.014e+09 1.043e+00
4.674e+02 6.303e+00 2.033e+01 2.064e+07 2.686e+00 1.553e+09 2.022e-01 8.092e+09 1.053e+00
4.687e+02 6.219e+00 2.006e+01 2.080e+07 2.708e+00 1.579e+09 2.056e-01 8.171e+09 1.063e+00
4.699e+02 6.136e+00 1.979e+01 2.097e+07 2.730e+00 1.606e+09 2.090e-01 8.250e+09 1.074e+00
4.712e+02 6.056e+00 1.953e+01 2.114e+07 2.752e+00 1.632e+09 2.124e-01 8.330e+09 1.084e+00
4.724e+02 5.977e+00 1.928e+01 2.131e+07 2.774e+00 1.659e+09 2.159e-01 8.411e+09 1.095e+00
4.737e+02 5.900e+00 1.903e+01 2.149e+07 2.796e+00 1.685e+09 2.194e-01 8.492e+09 1.105e+00
4.749e+02 5.825e+00 1.879e+01 2.166e+07 2.819e+00 1.712e+09 2.229e-01 8.574e+09 1.116e+00
4.762e+02 5.751e+00 1.855e+01 2.183e+07 2.841e+00 1.740e+09 2.264e-01 8.656e+09 1.127e+00
4.774e+02 5.679e+00 1.832e+01 2.201e+07 2.864e+00 1.767e+09 2.300e-01 8.739e+09 1.137e+00
4.787e+02 5.609e+00 1.809e+01 2.218e+07 2.887e+00 1.795e+09 2.336e-01 8.823e+09 1.148e+00
4.799e+02 5.541e+00 1.787e+01 2.236e+07 2.910e+00 1.823e+09 2.372e-01 8.907e+09 1.159e+00
4.812e+02 5.473e+00 1.766e+01 2.253e+07 2.933e+00 1.851e+09 2.409e-01 8.993e+09 1.170e+00
4.825e+02 5.408e+00 1.744e+01 2.271e+07 2.956e+00 1.879e+09 2.446e-01 9.078e+09 1.182e+00
4.837e+02 5.343e+00 1.724e+01 2.289e+07 2.979e+00 1.908e+09 2.483e-01 9.165e+09 1.193e+00
4.850e+02 5.280e+00 1.703e+01 2.307e+07 3.003e+00 1.937e+09 2.520e-01 9.252e+09 1.204e+00
4.862e+02 5.219e+00 1.683e+01 2.325e+07 3.026e+00 1.966e+09 2.558e-01 9.339e+09 1.215e+00
4.875e+02 5.158e+00 1.664e+01 2.343e+07 3.050e+00 1.995e+09 2.596e-01 9.428e+09 1.227e+00
4.887e+02 5.099e+00 1.645e+01 2.361e+07 3.073e+00 2.024e+09 2.635e-01 9.517e+09 1.239e+00
4.900e+02 5.041e+00 1.626e+01 2.380e+07 3.097e+00 2.054e+09 2.673e-01 9.606e+09 1.250e+00
4.912e+02 4.984e+00 1.608e+01 2.398e+07 3.121e+00 2.084e+09 2.712e-01 9.697e+09 1.262e+00
4.925e+02 4.928e+00 1.590e+01 2.417e+07 3.145e+00 2.114e+09 2.752e-01 9.788e+09 1.274e+00
4.937e+02 4.874e+00 1.572e+01 2.435e+07 3.169e+00 2.145e+09 2.791e-01 9.879e+09 1.286e+00
4.950e+02 4.820e+00 1.555e+01 2.454e+07 3.194e+00 2.175e+09 2.831e-01 9.972e+09 1.298e+00
4.962e+02 4.768e+00 1.538e+01 2.473e+07 3.218e+00 2.206e+09 2.871e-01 1.006e+10 1.310e+00
4.975e+02 4.716e+00 1.521e+01 2.492e+07 3.243e+00 2.237e+09 2.912e-01 1.016e+10 1.322e+00
4.987e+02 4.666e+00 1.505e+01 2.511e+07 3.268e+00 2.269e+09 2.952e-01 1.025e+10 1.334e+00
5.000e+02 4.616e+00 1.489e+01 2.530e+07 3.292e+00 2.300e+09 2.994e-01 1.035e+10 1.347e+00
