# pipeline=simple
# m_sigma_mev=500.000000
# B0_applied=true
# B0_mev4=4.033789244638e+08
# B_used_mev4=0.000000000000e+00
# units=mu/sigma/mass in MeV; densities in MeV^3 and fm^-3; pressure/energy in MeV^4 and GeV fm^-3
# columns=mu_q_mev sigma_mev constituent_mass_mev n_q_mev3 n_q_fm-3 pressure_mev4 pressure_gev_fm-3 energy_density_mev4 energy_density_gev_fm-3
2.669e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.682e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.694e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.707e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.719e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.732e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.744e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.757e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.769e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.782e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.794e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.807e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.820e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.788e-07 2.327e-17 -1.788e-07 -2.327e-17
2.832e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.845e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.857e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.788e-07 2.327e-17 -1.788e-07 -2.327e-17
2.870e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.882e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.895e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.907e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.920e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.932e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.945e+02 2.758e+01 8.897e+01 4.483e+06 5.835e-01 -4.883e+05 -6.355e-05 1.321e+09 1.719e-01
2.957e+02 2.627e+01 8.473e+01 4.610e+06 5.999e-01 5.210e+06 6.781e-04 1.358e+09 1.767e-01
2.970e+02 2.511e+01 8.101e+01 4.727e+06 6.152e-01 1.106e+07 1.440e-03 1.393e+09 1.813e-01
2.982e+02 2.408e+01 7.769e+01 4.838e+06 6.297e-01 1.705e+07 2.220e-03 1.426e+09 1.856e-01
2.995e+02 2.315e+01 7.469e+01 4.944e+06 6.435e-01 2.318e+07 3.017e-03 1.458e+09 1.897e-01
3.008e+02 2.231e+01 7.196e+01 5.046e+06 6.567e-01 2.944e+07 3.832e-03 1.488e+09 1.937e-01
3.020e+02 2.153e+01 6.946e+01 5.145e+06 6.696e-01 3.583e+07 4.663e-03 1.518e+09 1.976e-01
3.033e+02 2.081e+01 6.714e+01 5.241e+06 6.821e-01 4.234e+07 5.510e-03 1.547e+09 2.013e-01
3.045e+02 2.015e+01 6.500e+01 5.335e+06 6.944e-01 4.896e+07 6.373e-03 1.576e+09 2.051e-01
3.058e+02 1.953e+01 6.300e+01 5.428e+06 7.064e-01 5.571e+07 7.250e-03 1.604e+09 2.088e-01
3.070e+02 1.895e+01 6.113e+01 5.519e+06 7.183e-01 6.257e+07 8.143e-03 1.632e+09 2.124e-01
3.083e+02 1.841e+01 5.938e+01 5.609e+06 7.300e-01 6.954e+07 9.051e-03 1.660e+09 2.160e-01
3.095e+02 1.789e+01 5.772e+01 5.698e+06 7.416e-01 7.663e+07 9.973e-03 1.687e+09 2.196e-01
3.108e+02 1.741e+01 5.617e+01 5.787e+06 7.532e-01 8.382e+07 1.091e-02 1.715e+09 2.232e-01
3.120e+02 1.696e+01 5.469e+01 5.875e+06 7.646e-01 9.113e+07 1.186e-02 1.742e+09 2.267e-01
3.133e+02 1.652e+01 5.330e+01 5.962e+06 7.760e-01 9.855e+07 1.283e-02 1.769e+09 2.303e-01
3.145e+02 1.611e+01 5.197e+01 6.049e+06 7.873e-01 1.061e+08 1.381e-02 1.797e+09 2.338e-01
3.158e+02 1.572e+01 5.071e+01 6.136e+06 7.986e-01 1.137e+08 1.480e-02 1.824e+09 2.374e-01
3.170e+02 1.535e+01 4.951e+01 6.223e+06 8.099e-01 1.215e+08 1.581e-02 1.852e+09 2.410e-01
3.183e+02 1.499e+01 4.836e+01 6.310e+06 8.212e-01 1.293e+08 1.683e-02 1.879e+09 2.446e-01
3.195e+02 1.465e+01 4.727e+01 6.396e+06 8.325e-01 1.373e+08 1.786e-02 1.907e+09 2.482e-01
3.208e+02 1.433e+01 4.622e+01 6.483e+06 8.438e-01 1.453e+08 1.892e-02 1.934e+09 2.518e-01
3.221e+02 1.402e+01 4.522e+01 6.570e+06 8.550e-01 1.535e+08 1.998e-02 1.962e+09 2.554e-01
3.233e+02 1.372e+01 4.426e+01 6.657e+06 8.664e-01 1.618e+08 2.106e-02 1.990e+09 2.590e-01
3.246e+02 1.343e+01 4.333e+01 6.744e+06 8.777e-01 1.702e+08 2.215e-02 2.019e+09 2.627e-01
3.258e+02 1.316e+01 4.245e+01 6.831e+06 8.891e-01 1.787e+08 2.326e-02 2.047e+09 2.664e-01
3.271e+02 1.289e+01 4.159e+01 6.919e+06 9.005e-01 1.873e+08 2.438e-02 2.076e+09 2.701e-01
3.283e+02 1.264e+01 4.077e+01 7.006e+06 9.119e-01 1.960e+08 2.551e-02 2.104e+09 2.739e-01
3.296e+02 1.239e+01 3.998e+01 7.095e+06 9.234e-01 2.049e+08 2.666e-02 2.133e+09 2.777e-01
3.308e+02 1.216e+01 3.922e+01 7.183e+06 9.349e-01 2.138e+08 2.783e-02 2.163e+09 2.815e-01
3.321e+02 1.193e+01 3.849e+01 7.272e+06 9.464e-01 2.229e+08 2.901e-02 2.192e+09 2.853e-01
3.333e+02 1.171e+01 3.778e+01 7.361e+06 9.580e-01 2.320e+08 3.020e-02 2.222e+09 2.891e-01
3.346e+02 1.150e+01 3.709e+01 7.451e+06 9.697e-01 2.413e+08 3.141e-02 2.252e+09 2.930e-01
3.358e+02 1.129e+01 3.643e+01 7.541e+06 9.814e-01 2.507e+08 3.263e-02 2.282e+09 2.970e-01
3.371e+02 1.109e+01 3.579e+01 7.631e+06 9.932e-01 2.602e+08 3.387e-02 2.312e+09 3.009e-01
3.383e+02 1.090e+01 3.516e+01 7.722e+06 1.005e+00 2.698e+08 3.512e-02 2.343e+09 3.049e-01
3.396e+02 1.071e+01 3.456e+01 7.814e+06 1.017e+00 2.796e+08 3.639e-02 2.374e+09 3.090e-01
3.409e+02 1.053e+01 3.398e+01 7.905e+06 1.029e+00 2.894e+08 3.767e-02 2.405e+09 3.130e-01
3.421e+02 1.036e+01 3.342e+01 7.998e+06 1.041e+00 2.994e+08 3.897e-02 2.437e+09 3.171e-01
3.434e+02 1.019e+01 3.287e+01 8.091e+06 1.053e+00 3.095e+08 4.028e-02 2.468e+09 3.213e-01
3.446e+02 1.002e+01 3.234e+01 8.184e+06 1.065e+00 3.197e+08 4.161e-02 2.501e+09 3.254e-01
3.459e+02 9.864e+00 3.182e+01 8.278e+06 1.077e+00 3.300e+08 4.295e-02 2.533e+09 3.297e-01
3.471e+02 9.709e+00 3.132e+01 8.372e+06 1.090e+00 3.404e+08 4.431e-02 2.566e+09 3.339e-01
3.484e+02 9.558e+00 3.083e+01 8.467e+06 1.102e+00 3.510e+08 4.568e-02 2.599e+09 3.382e-01
3.496e+02 9.411e+00 3.036e+01 8.563e+06 1.114e+00 3.616e+08 4.707e-02 2.632e+09 3.426e-01
3.509e+02 9.268e+00 2.990e+01 8.659e+06 1.127e+00 3.724e+08 4.847e-02 2.666e+09 3.469e-01
3.521e+02 9.129e+00 2.945e+01 8.755e+06 1.139e+00 3.833e+08 4.989e-02 2.700e+09 3.514e-01
3.534e+02 8.994e+00 2.901e+01 8.852e+06 1.152e+00 3.944e+08 5.133e-02 2.734e+09 3.558e-01
3.546e+02 8.862e+00 2.859e+01 8.950e+06 1.165e+00 4.055e+08 5.278e-02 2.769e+09 3.603e-01
3.559e+02 8.734e+00 2.817e+01 9.049e+06 1.178e+00 4.168e+08 5.425e-02 2.803e+09 3.649e-01
3.571e+02 8.608e+00 2.777e+01 9.148e+06 1.191e+00 4.282e+08 5.573e-02 2.839e+09 3.695e-01
3.584e+02 8.487e+00 2.738e+01 9.247e+06 1.204e+00 4.397e+08 5.723e-02 2.874e+09 3.741e-01
3.596e+02 8.368e+00 2.699e+01 9.347e+06 1.217e+00 4.514e+08 5.875e-02 2.910e+09 3.788e-01
3.609e+02 8.252e+00 2.662e+01 9.448e+06 1.230e+00 4.632e+08 6.028e-02 2.947e+09 3.835e-01
3.622e+02 8.139e+00 2.625e+01 9.550e+06 1.243e+00 4.751e+08 6.183e-02 2.983e+09 3.883e-01
3.634e+02 8.028e+00 2.590e+01 9.652e+06 1.256e+00 4.871e+08 6.339e-02 3.020e+09 3.931e-01
3.647e+02 7.921e+00 2.555e+01 9.754e+06 1.270e+00 4.993e+08 6.498e-02 3.058e+09 3.980e-01
3.659e+02 7.816e+00 2.521e+01 9.858e+06 1.283e+00 5.115e+08 6.658e-02 3.095e+09 4.029e-01
3.672e+02 7.713e+00 2.488e+01 9.962e+06 1.296e+00 5.240e+08 6.819e-02 3.134e+09 4.078e-01
3.684e+02 7.612e+00 2.456e+01 1.007e+07 1.310e+00 5.365e+08 6.983e-02 3.172e+09 4.128e-01
3.697e+02 7.514e+00 2.424e+01 1.017e+07 1.324e+00 5.492e+08 7.148e-02 3.211e+09 4.179e-01
3.709e+02 7.418e+00 2.393e+01 1.028e+07 1.338e+00 5.620e+08 7.314e-02 3.250e+09 4.230e-01
3.722e+02 7.325e+00 2.363e+01 1.038e+07 1.351e+00 5.749e+08 7.483e-02 3.290e+09 4.282e-01
3.734e+02 7.233e+00 2.333e+01 1.049e+07 1.365e+00 5.880e+08 7.653e-02 3.330e+09 4.334e-01
3.747e+02 7.143e+00 2.304e+01 1.060e+07 1.379e+00 6.012e+08 7.825e-02 3.370e+09 4.386e-01
3.759e+02 7.055e+00 2.276e+01 1.071e+07 1.394e+00 6.146e+08 7.999e-02 3.411e+09 4.439e-01
3.772e+02 6.969e+00 2.248e+01 1.082e+07 1.408e+00 6.281e+08 8.174e-02 3.452e+09 4.493e-01
3.784e+02 6.885e+00 2.221e+01 1.093e+07 1.422e+00 6.417e+08 8.352e-02 3.494e+09 4.547e-01
3.797e+02 6.803e+00 2.194e+01 1.104e+07 1.437e+00 6.555e+08 8.531e-02 3.535e+09 4.601e-01
3.810e+02 6.722e+00 2.168e+01 1.115e+07 1.451e+00 6.694e+08 8.712e-02 3.578e+09 4.656e-01
3.822e+02 6.643e+00 2.143e+01 1.126e+07 1.466e+00 6.834e+08 8.894e-02 3.621e+09 4.712e-01
3.835e+02 6.566e+00 2.118e+01 1.137e+07 1.480e+00 6.976e+08 9.079e-02 3.664e+09 4.768e-01
3.847e+02 6.490e+00 2.093e+01 1.149e+07 1.495e+00 7.119e+08 9.265e-02 3.707e+09 4.825e-01
3.860e+02 6.415e+00 2.070e+01 1.160e+07 1.510e+00 7.264e+08 9.454e-02 3.751e+09 4.882e-01
3.872e+02 6.343e+00 2.046e+01 1.172e+07 1.525e+00 7.410e+08 9.644e-02 3.796e+09 4.940e-01
3.885e+02 6.271e+00 2.023e+01 1.183e+07 1.540e+00 7.557e+08 9.836e-02 3.840e+09 4.998e-01
3.897e+02 6.201e+00 2.000e+01 1.195e+07 1.555e+00 7.706e+08 1.003e-01 3.886e+09 5.057e-01
3.910e+02 6.132e+00 1.978e+01 1.206e+07 1.570e+00 7.857e+08 1.023e-01 3.931e+09 5.117e-01
3.922e+02 6.065e+00 1.956e+01 1.218e+07 1.586e+00 8.009e+08 1.042e-01 3.977e+09 5.177e-01
3.935e+02 5.999e+00 1.935e+01 1.230e+07 1.601e+00 8.162e+08 1.062e-01 4.024e+09 5.237e-01
3.947e+02 5.934e+00 1.914e+01 1.242e+07 1.616e+00 8.317e+08 1.082e-01 4.071e+09 5.298e-01
3.960e+02 5.870e+00 1.893e+01 1.254e+07 1.632e+00 8.473e+08 1.103e-01 4.118e+09 5.360e-01
3.972e+02 5.807e+00 1.873e+01 1.266e+07 1.648e+00 8.631e+08 1.123e-01 4.166e+09 5.422e-01
3.985e+02 5.746e+00 1.853e+01 1.278e+07 1.664e+00 8.791e+08 1.144e-01 4.214e+09 5.485e-01
3.997e+02 5.685e+00 1.834e+01 1.290e+07 1.679e+00 8.952e+08 1.165e-01 4.263e+09 5.548e-01
4.010e+02 5.626e+00 1.815e+01 1.303e+07 1.695e+00 9.114e+08 1.186e-01 4.312e+09 5.612e-01
4.023e+02 5.568e+00 1.796e+01 1.315e+07 1.712e+00 9.278e+08 1.208e-01 4.362e+09 5.677e-01
4.035e+02 5.511e+00 1.778e+01 1.327e+07 1.728e+00 9.444e+08 1.229e-01 4.412e+09 5.742e-01
4.048e+02 5.455e+00 1.760e+01 1.340e+07 1.744e+00 9.611e+08 1.251e-01 4.463e+09 5.808e-01
4.060e+02 5.399e+00 1.742e+01 1.353e+07 1.760e+00 9.780e+08 1.273e-01 4.514e+09 5.874e-01
4.073e+02 5.345e+00 1.724e+01 1.365e+07 1.777e+00 9.950e+08 1.295e-01 4.565e+09 5.941e-01
4.085e+02 5.292e+00 1.707e+01 1.378e+07 1.793e+00 1.012e+09 1.317e-01 4.617e+09 6.009e-01
4.098e+02 5.239e+00 1.690e+01 1.391e+07 1.810e+00 1.030e+09 1.340e-01 4.670e+09 6.077e-01
4.110e+02 5.188e+00 1.673e+01 1.404e+07 1.827e+00 1.047e+09 1.363e-01 4.722e+09 6.146e-01
4.123e+02 5.137e+00 1.657e+01 1.417e+07 1.844e+00 1.065e+09 1.386e-01 4.776e+09 6.216e-01
4.135e+02 5.087e+00 1.641e+01 1.430e+07 1.861e+00 1.083e+09 1.409e-01 4.830e+09 6.286e-01
4.148e+02 5.038e+00 1.625e+01 1.443e+07 1.878e+00 1.101e+09 1.432e-01 4.884e+09 6.356e-01
4.160e+02 4.990e+00 1.610e+01 1.456e+07 1.895e+00 1.119e+09 1.456e-01 4.939e+09 6.428e-01
4.173e+02 4.942e+00 1.594e+01 1.469e+07 1.912e+00 1.137e+09 1.480e-01 4.994e+09 6.500e-01
4.185e+02 4.895e+00 1.579e+01 1.483e+07 1.930e+00 1.156e+09 1.504e-01 5.050e+09 6.572e-01
4.198e+02 4.849e+00 1.564e+01 1.496e+07 1.947e+00 1.174e+09 1.528e-01 5.106e+09 6.646e-01
4.211e+02 4.804e+00 1.550e+01 1.510e+07 1.965e+00 1.193e+09 1.553e-01 5.163e+09 6.720e-01
4.223e+02 4.760e+00 1.535e+01 1.523e+07 1.982e+00 1.212e+09 1.577e-01 5.220e+09 6.794e-01
4.236e+02 4.716e+00 1.521e+01 1.537e+07 2.000e+00 1.231e+09 1.602e-01 5.278e+09 6.870e-01
4.248e+02 4.673e+00 1.507e+01 1.551e+07 2.018e+00 1.251e+09 1.628e-01 5.337e+09 6.946e-01
4.261e+02 4.630e+00 1.494e+01 1.564e+07 2.036e+00 1.270e+09 1.653e-01 5.395e+09 7.022e-01
4.273e+02 4.588e+00 1.480e+01 1.578e+07 2.054e+00 1.290e+09 1.679e-01 5.455e+09 7.099e-01
4.286e+02 4.547e+00 1.467e+01 1.592e+07 2.072e+00 1.310e+09 1.704e-01 5.515e+09 7.177e-01
4.298e+02 4.506e+00 1.454e+01 1.606e+07 2.091e+00 1.330e+09 1.731e-01 5.575e+09 7.256e-01
4.311e+02 4.466e+00 1.441e+01 1.621e+07 2.109e+00 1.350e+09 1.757e-01 5.636e+09 7.335e-01
4.323e+02 4.427e+00 1.428e+01 1.635e+07 2.128e+00 1.370e+09 1.783e-01 5.698e+09 7.415e-01
4.336e+02 4.388e+00 1.415e+01 1.649e+07 2.146e+00 1.391e+09 1.810e-01 5.760e+09 7.496e-01
4.348e+02 4.350e+00 1.403e+01 1.664e+07 2.165e+00 1.412e+09 1.837e-01 5.822e+09 7.577e-01
4.361e+02 4.312e+00 1.391e+01 1.678e+07 2.184e+00 1.433e+09 1.864e-01 5.885e+09 7.659e-01
4.373e+02 4.275e+00 1.379e+01 1.693e+07 2.203e+00 1.454e+09 1.892e-01 5.949e+09 7.742e-01
4.386e+02 4.238e+00 1.367e+01 1.707e+07 2.222e+00 1.475e+09 1.920e-01 6.013e+09 7.826e-01
4.398e+02 4.202e+00 1.355e+01 1.722e+07 2.241e+00 1.496e+09 1.948e-01 6.078e+09 7.910e-01
4.411e+02 4.166e+00 1.344e+01 1.737e+07 2.260e+00 1.518e+09 1.976e-01 6.143e+09 7.995e-01
4.424e+02 4.131e+00 1.333e+01 1.752e+07 2.280e+00 1.540e+09 2.004e-01 6.209e+09 8.081e-01
4.436e+02 4.097e+00 1.321e+01 1.767e+07 2.299e+00 1.562e+09 2.033e-01 6.275e+09 8.167e-01
4.449e+02 4.062e+00 1.310e+01 1.782e+07 2.319e+00 1.584e+09 2.062e-01 6.342e+09 8.254e-01
4.461e+02 4.029e+00 1.300e+01 1.797e+07 2.339e+00 1.607e+09 2.091e-01 6.409e+09 8.342e-01
4.474e+02 3.996e+00 1.289e+01 1.812e+07 2.358e+00 1.629e+09 2.120e-01 6.478e+09 8.430e-01
4.486e+02 3.963e+00 1.278e+01 1.827e+07 2.378e+00 1.652e+09 2.150e-01 6.546e+09 8.520e-01
4.499e+02 3.931e+00 1.268e+01 1.843e+07 2.398e+00 1.675e+09 2.180e-01 6.615e+09 8.610e-01
4.511e+02 3.899e+00 1.258e+01 1.858e+07 2.419e+00 1.698e+09 2.210e-01 6.685e+09 8.701e-01
4.524e+02 3.867e+00 1.247e+01 1.874e+07 2.439e+00 1.722e+09 2.241e-01 6.756e+09 8.792e-01
4.536e+02 3.836e+00 1.237e+01 1.890e+07 2.459e+00 1.745e+09 2.271e-01 6.826e+09 8.885e-01
4.549e+02 3.806e+00 1.228e+01 1.905e+07 2.480e+00 1.769e+09 2.302e-01 6.898e+09 8.978e-01
4.561e+02 3.775e+00 1.218e+01 1.921e+07 2.500e+00 1.793e+09 2.334e-01 6.970e+09 9.072e-01
4.574e+02 3.746e+00 1.208e+01 1.937e+07 2.521e+00 1.817e+09 2.365e-01 7.043e+09 9.166e-01
4.586e+02 3.716e+00 1.199e+01 1.953e+07 2.542e+00 1.842e+09 2.397e-01 7.116e+09 9.262e-01
4.599e+02 3.687e+00 1.189e+01 1.969e+07 2.563e+00 1.866e+09 2.429e-01 7.190e+09 9.358e-01
4.612e+02 3.658e+00 1.180e+01 1.985e+07 2.584e+00 1.891e+09 2.461e-01 7.265e+09 9.455e-01
4.624e+02 3.630e+00 1.171e+01 2.002e+07 2.605e+00 1.916e+09 2.493e-01 7.340e+09 9.553e-01
4.637e+02 3.602e+00 1.162e+01 2.018e+07 2.626e+00 1.941e+09 2.526e-01 7.415e+09 9.651e-01
4.649e+02 3.575e+00 1.153e+01 2.034e+07 2.648e+00 1.966e+09 2.559e-01 7.492e+09 9.751e-01
4.662e+02 3.547e+00 1.144e+01 2.051e+07 2.669e+00 1.992e+09 2.593e-01 7.569e+09 9.851e-01
4.674e+02 3.520e+00 1.136e+01 2.068e+07 2.691e+00 2.018e+09 2.626e-01 7.646e+09 9.952e-01
4.687e+02 3.494e+00 1.127e+01 2.084e+07 2.713e+00 2.044e+09 2.660e-01 7.725e+09 1.005e+00
4.699e+02 3.468e+00 1.119e+01 2.101e+07 2.735e+00 2.070e+09 2.694e-01 7.803e+09 1.016e+00
4.712e+02 3.442e+00 1.110e+01 2.118e+07 2.757e+00 2.097e+09 2.729e-01 7.883e+09 1.026e+00
4.724e+02 3.416e+00 1.102e+01 2.135e+07 2.779e+00 2.123e+09 2.763e-01 7.963e+09 1.036e+00
4.737e+02 3.391e+00 1.094e+01 2.152e+07 2.801e+00 2.150e+09 2.798e-01 8.044e+09 1.047e+00
4.749e+02 3.366e+00 1.086e+01 2.169e+07 2.823e+00 2.177e+09 2.833e-01 8.125e+09 1.057e+00
4.762e+02 3.341e+00 1.078e+01 2.186e+07 2.846e+00 2.204e+09 2.869e-01 8.207e+09 1.068e+00
4.774e+02 3.317e+00 1.070e+01 2.204e+07 2.868e+00 2.232e+09 2.905e-01 8.290e+09 1.079e+00
4.787e+02 3.293e+00 1.062e+01 2.221e+07 2.891e+00 2.260e+09 2.941e-01 8.373e+09 1.090e+00
4.799e+02 3.269e+00 1.054e+01 2.239e+07 2.914e+00 2.288e+09 2.977e-01 8.457e+09 1.101e+00
4.812e+02 3.245e+00 1.047e+01 2.256e+07 2.937e+00 2.316e+09 3.014e-01 8.542e+09 1.112e+00
4.825e+02 3.222e+00 1.039e+01 2.274e+07 2.960e+00 2.344e+09 3.051e-01 8.627e+09 1.123e+00
4.837e+02 3.199e+00 1.032e+01 2.292e+07 2.983e+00 2.373e+09 3.088e-01 8.713e+09 1.134e+00
4.850e+02 3.176e+00 1.025e+01 2.310e+07 3.006e+00 2.402e+09 3.126e-01 8.800e+09 1.145e+00
4.862e+02 3.154e+00 1.017e+01 2.328e+07 3.030e+00 2.431e+09 3.163e-01 8.887e+09 1.157e+00
4.875e+02 3.132e+00 1.010e+01 2.346e+07 3.053e+00 2.460e+09 3.202e-01 8.975e+09 1.168e+00
4.887e+02 3.110e+00 1.003e+01 2.364e+07 3.077e+00 2.489e+09 3.240e-01 9.064e+09 1.180e+00
4.900e+02 3.088e+00 9.962e+00 2.382e+07 3.100e+00 2.519e+09 3.279e-01 9.153e+09 1.191e+00
4.912e+02 3.067e+00 9.892e+00 2.401e+07 3.124e+00 2.549e+09 3.318e-01 9.243e+09 1.203e+00
4.925e+02 3.045e+00 9.824e+00 2.419e+07 3.148e+00 2.579e+09 3.357e-01 9.334e+09 1.215e+00
4.937e+02 3.025e+00 9.757e+00 2.438e+07 3.172e+00 2.610e+09 3.397e-01 9.425e+09 1.227e+00
4.950e+02 3.004e+00 9.690e+00 2.456e+07 3.197e+00 2.640e+09 3.436e-01 9.517e+09 1.239e+00
4.962e+02 2.983e+00 9.624e+00 2.475e+07 3.221e+00 2.671e+09 3.477e-01 9.610e+09 1.251e+00
4.975e+02 2.963e+00 9.558e+00 2.494e+07 3.246e+00 2.702e+09 3.517e-01 9.704e+09 1.263e+00
4.987e+02 2.943e+00 9.494e+00 2.513e+07 3.270e+00 2.734e+09 3.558e-01 9.798e+09 1.275e+00
5.000e+02 2.923e+00 9.430e+00 2.532e+07 3.295e+00 2.765e+09 3.599e-01 9.893e+09 1.288e+00
