# section=2
# run_id=A
# param_name=gdelta
# param_value=1.5g
# m_delta_mev=500.0
# g_delta_factor=1.5000
# lambda_3_factor=1.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
2.9463519313e+02 8.8390557940e+02 8.4098303976e+01 1.1744097136e+01 5.6826276466e+01 7.1447828910e+01 -5.0297848220e+01 3.5723914455e+01 2.1102362011e+01 5.7596336812e+06 1.2702399986e+06 4.2341333287e+05 3.6849777364e+08 1.9795717034e-02 -5.8740557034e+08 2SC 1 1.9493222173e-05
2.9556509299e+02 8.8669527897e+02 7.9383594056e+01 1.3839193695e+01 6.6963840461e+01 8.8321443508e+01 -5.1292186797e+01 4.4160721754e+01 2.2803118707e+01 7.0328615908e+06 1.6431910723e+06 5.4773035745e+05 4.7863706051e+08 1.7298622592e-02 -5.8867879824e+08 2SC 1 1.8666551278e-05
2.9649499285e+02 8.8948497854e+02 7.9756275094e+01 1.4450718746e+01 6.9922832642e+01 9.0170619278e+01 -5.4360722032e+01 4.5085309639e+01 2.4837523004e+01 8.8156399674e+06 1.9224345941e+06 6.4081153135e+05 5.6117659125e+08 2.1855717003e-02 -5.9046157662e+08 2SC 1 6.4404577880e-06
2.9742489270e+02 8.9227467811e+02 7.8764493787e+01 1.5427490925e+01 7.4649149638e+01 9.5673025075e+01 -5.6777291058e+01 4.7836512538e+01 2.6812637100e+01 1.0608204899e+07 2.1950672546e+06 7.3168908486e+05 6.4225943777e+08 2.0612179232e-02 -5.9225414155e+08 2SC 1 9.4093815030e-06
2.9835479256e+02 8.9506437768e+02 7.4865032340e+01 1.7322733928e+01 8.3819680299e+01 1.0894795191e+02 -5.8821493847e+01 5.4473975954e+01 2.9345704345e+01 1.2898025419e+07 2.6151820738e+06 8.7172735795e+05 7.6735407973e+08 2.4168080896e-02 -5.9454396207e+08 2SC 1 2.0996431652e-06
2.9928469242e+02 8.9785407725e+02 7.1033163650e+01 1.8478012724e+01 8.9409738989e+01 1.1942108177e+02 -5.8080586598e+01 5.9710540887e+01 2.9699198102e+01 1.5471919771e+07 2.9183301637e+06 9.7277672123e+05 8.5793962564e+08 3.1261463537e-02 -5.9711785643e+08 2SC 1 1.3723975748e-05
3.0021459227e+02 9.0064377682e+02 6.8520284138e+01 1.9597904247e+01 9.4828568935e+01 1.2709844292e+02 -5.9230720466e+01 6.3549221458e+01 3.1279347477e+01 1.8325535023e+07 3.1991291811e+06 1.0663763937e+06 9.4209972771e+08 3.0799942945e-02 -5.9997147168e+08 2SC 1 4.7870668590e-06
3.0114449213e+02 9.0343347639e+02 6.5040639527e+01 2.1192484019e+01 1.0254427751e+02 1.3709443813e+02 -6.1319227900e+01 6.8547219064e+01 3.3997058446e+01 2.1421659307e+07 3.5877356948e+06 1.1959118983e+06 1.0590051844e+09 2.9774641778e-02 -6.0306759596e+08 2SC 1 3.3423033717e-05
3.0207439199e+02 9.0622317597e+02 6.3900351669e+01 2.1289081588e+01 1.0301168510e+02 1.3967535062e+02 -6.0056497700e+01 6.9837675311e+01 3.3174009790e+01 2.4998004842e+07 3.9490447478e+06 1.3163482493e+06 1.1679072863e+09 3.9981395709e-02 -6.0664394150e+08 2SC 1 7.9107819598e-06
3.0300429185e+02 9.0901287554e+02 6.2615388764e+01 2.1855184985e+01 1.0575089509e+02 1.4345748571e+02 -6.0569137664e+01 7.1728742857e+01 3.4022152234e+01 2.8766091599e+07 4.2231468570e+06 1.4077156190e+06 1.2508655312e+09 4.3219220117e-02 -6.1041202825e+08 2SC 1 1.0879003468e-05
