# section=2
# run_id=G
# param_name=lam3
# param_value=0
# m_delta_mev=500.0
# g_delta_factor=2.0000
# lambda_3_factor=0.0000
# lambda_delta_factor=0.2500
# t_loop4_factor=4.0
# include_omega_1_num=True
# mu_min_mev=250.0
# mu_max_mev=900.0
# num_raw_points=700
# omega_vac_mev4=-5.8164593665e+08
# branch=stable
# columns=mu_q_mev mu_B_mev phi_mev delta_mev gap_mev mu_e_mev mu_8_mev delta_mu_mev gap_minus_delta_mu_mev pressure_mev4 quark_density_mev3 baryon_density_mev3 energy_density_mev4 cs2 omega_min_mev4 phase success neutrality_residual_norm
2.8626609442e+02 8.5879828326e+02 8.4765694259e+01 1.0596941054e+01 6.8367361638e+01 6.7893021074e+01 -6.1103778754e+01 3.3946510537e+01 3.4420851101e+01 6.4985892992e+06 1.0594926421e+06 3.5316421403e+05 2.9679823142e+08 4.1599454762e-02 -5.8814452595e+08 2SC 1 5.3027883509e-06
2.8719599428e+02 8.6158798283e+02 8.4520818645e+01 1.0566328050e+01 6.8169858389e+01 6.8744840586e+01 -5.9721445471e+01 3.4372420293e+01 3.3797438096e+01 7.5146535918e+06 1.1981536877e+06 3.9938456258e+05 3.3659028605e+08 3.0589736174e-02 -5.8916059025e+08 2SC 1 3.6231298816e-05
2.8812589413e+02 8.6437768240e+02 8.2685701044e+01 1.1572516223e+01 7.4661394985e+01 7.6565614708e+01 -6.0625812508e+01 3.8282807354e+01 3.6378587631e+01 8.7269151848e+06 1.3187359440e+06 4.3957864801e+05 3.7123505782e+08 4.2731999046e-02 -5.9037285184e+08 2SC 1 7.8332050303e-06
2.8905579399e+02 8.6716738197e+02 8.2685701044e+01 1.1572516223e+01 7.4661394985e+01 7.7110395412e+01 -6.0001952006e+01 3.8555197706e+01 3.6106197279e+01 9.9672383232e+06 1.4073457858e+06 4.6911526193e+05 3.9683421520e+08 4.2414043202e-02 -5.9161317498e+08 2SC 1 4.6374269483e-05
2.8998569385e+02 8.6995708155e+02 8.0052439803e+01 1.2537829503e+01 8.0889222602e+01 8.6084068396e+01 -5.9411031451e+01 4.3042034198e+01 3.7847188404e+01 1.1344296475e+07 1.5542134977e+06 5.1807116591e+05 4.3935538305e+08 2.9317419547e-02 -5.9299023313e+08 2SC 1 1.2322761193e-05
2.9091559371e+02 8.7274678112e+02 8.0052439803e+01 1.2537829503e+01 8.0889222602e+01 8.6644657201e+01 -5.8843477496e+01 4.3322328600e+01 3.7566894002e+01 1.2857764142e+07 1.7630542252e+06 5.8768474174e+05 5.0004220252e+08 3.2725717812e-02 -5.9450370080e+08 2SC 1 3.4885795450e-06
2.9184549356e+02 8.7553648069e+02 7.9151786129e+01 1.3486340591e+01 8.7008648977e+01 9.2065817003e+01 -6.1426470111e+01 4.6032908502e+01 4.0975740475e+01 1.4623224218e+07 1.9202236578e+06 6.4007455259e+05 5.4578539694e+08 6.0350831498e-02 -5.9626916087e+08 2SC 1 5.2954316849e-06
2.9277539342e+02 8.7832618026e+02 7.7700366083e+01 1.4072788737e+01 9.0792185399e+01 9.7202649255e+01 -6.1290456475e+01 4.8601324628e+01 4.2190860772e+01 1.6428995551e+07 2.0056718770e+06 6.6855729232e+05 5.7078237730e+08 6.1475182764e-02 -5.9807493220e+08 2SC 1 1.3027338998e-06
2.9370529328e+02 8.8111587983e+02 7.7032830587e+01 1.4493666803e+01 9.3507527764e+01 1.0029127363e+02 -6.1685337640e+01 5.0145636815e+01 4.3361890950e+01 1.8353372201e+07 2.1637054884e+06 7.2123516280e+05 6.1713838284e+08 4.2327940637e-02 -5.9999930885e+08 2SC 1 3.7176559965e-05
2.9463519313e+02 8.8390557940e+02 7.5562398184e+01 1.4946964751e+01 9.6432030651e+01 1.0491472378e+02 -6.1015531223e+01 5.2457361891e+01 4.3974668761e+01 2.0453054399e+07 2.3290313962e+06 7.7634379874e+05 6.6576156084e+08 5.7597749155e-02 -6.0209899105e+08 2SC 1 5.5132087994e-06
